MADON,MAMH,GIA,TRONGLUONG,TONGTIEN,SOLUONGDAT,KENHBANHANG,QUY,THUTRONGTUAN,BANG,LOAICUAHANG,MACUAHANG,LOG_GIA,LOG_TRONGLUONG,CLUSTER
4094,1545,54.9,350,54.9,1,Tai cua hang,1,Sunday,RJ,Vat ly,51,4.023564380161053,5.860786223465865,1
40940,2806,28.9,150,27.9,1,Tai cua hang,3,Friday,SP,Vat ly,36,3.3978584803966405,5.017279836814924,1
40941,11059,79.9,150,79.9,1,Truc tuyen,2,Saturday,SC,Truc tuyen,OL_8,4.393213824064446,5.017279836814924,0
40942,2764,99.99,1500,99.99,1,Tai cua hang,4,Sunday,SP,Vat ly,18,4.6150215020384655,7.313886831633462,3
40943,13214,179.9,1300,189.0,1,Tai cua hang,1,Monday,SC,Vat ly,59,5.19794439240125,7.170888478512505,0
40944,14522,59.9,1000,59.9,1,Truc tuyen,1,Monday,MG,Truc tuyen,OL_3,4.109233174715851,6.90875477931522,3
40945,19988,29.9,2600,29.9,1,Tai cua hang,1,Sunday,DF,Vat ly,83,3.4307561839036995,7.8636512654486515,3
40946,3456,169.99,11875,169.99,1,Truc tuyen,1,Wednesday,GO,Truc tuyen,OL_10,5.141605075260502,9.382274835883651,2
40947,15234,29.99,275,29.99,1,Truc tuyen,1,Tuesday,MG,Truc tuyen,OL_3,3.433664571799657,5.62040086571715,1
40948,7769,111.9,400,111.9,1,Truc tuyen,4,Sunday,RJ,Truc tuyen,OL_21,4.726502471155617,5.993961427306569,0
40949,15247,99.9,1250,99.9,1,Tai cua hang,4,Friday,SP,Vat ly,38,4.6141299273595635,7.1316985104669115,3
4095,15533,32.0,575,32.0,1,Tai cua hang,3,Monday,SP,Vat ly,47,3.4965075614664802,6.3561076606958915,1
40950,15642,156.99,150,156.99,1,Tai cua hang,4,Wednesday,MG,Vat ly,20,5.062531739884758,5.017279836814924,0
40950,7929,289.98,150,289.98,1,Tai cua hang,4,Wednesday,SP,Vat ly,61,5.673254536287243,5.017279836814924,0
40951,3828,104.9,650,104.9,1,Tai cua hang,3,Sunday,SP,Vat ly,67,4.662495252607361,6.478509642208569,0
40952,842,14.99,100,14.99,1,Tai cua hang,2,Saturday,RS,Vat ly,88,2.771963526845863,4.61512051684126,1
40953,2449,559.0,17600,659.0,1,Truc tuyen,4,Saturday,RJ,Truc tuyen,OL_21,6.327936783729195,9.77571099759397,2
40954,18135,149.9,14650,149.9,1,Tai cua hang,3,Saturday,SP,Vat ly,71,5.016617365773803,9.592263871501313,2
40955,16147,109.95,500,109.95,1,Tai cua hang,4,Saturday,GO,Vat ly,26,4.709079649378603,6.2166061010848646,0
40956,4027,49.0,250,49.0,1,Truc tuyen,3,Wednesday,SP,Truc tuyen,OL_28,3.912023005428146,5.5254529391317835,1
40957,15862,45.9,150,45.9,1,Tai cua hang,4,Monday,GO,Vat ly,26,3.8480176754522337,5.017279836814924,1
40958,11458,149.0,1600,149.0,1,Tai cua hang,1,Thursday,MG,Vat ly,74,5.0106352940962555,7.3783837129967145,3
40959,15015,44.9,400,44.9,1,Tai cua hang,2,Thursday,SP,Vat ly,46,3.8264651170664994,5.993961427306569,1
4096,6737,199.0,5400,199.0,1,Tai cua hang,3,Wednesday,SP,Vat ly,12,5.298317366548036,8.594339400592892,2
40960,18446,219.0,480,219.0,1,Tai cua hang,4,Wednesday,SP,Vat ly,52,5.393627546352362,6.175867270105761,0
40961,16455,69.9,281,69.9,1,Tai cua hang,2,Wednesday,PA,Vat ly,23,4.2612704335380815,5.641907070938114,0
40962,8602,79.0,10950,79.0,1,Tai cua hang,1,Saturday,DF,Vat ly,1,4.382026634673881,9.301186055275759,2
40962,8721,55.9,550,59.9,1,Tai cua hang,1,Saturday,RS,Vat ly,10,4.041295341132285,6.311734809152915,3
40963,5193,90.9,8950,90.9,1,Truc tuyen,1,Sunday,DF,Truc tuyen,OL_4,4.520701029361642,9.099520536870939,2
40964,5286,18.99,100,18.99,1,Tai cua hang,1,Sunday,SP,Vat ly,46,2.995232148512309,4.61512051684126,1
40965,9878,177.4,1900,169.9,1,Truc tuyen,1,Wednesday,SP,Truc tuyen,OL_14,5.184028220145909,7.550135342488429,2
40966,4261,119.9,6300,119.9,1,Tai cua hang,4,Saturday,SP,Vat ly,2,4.794963757620747,8.748463629942055,2
40967,11574,89.9,500,359.6,4,Tai cua hang,1,Sunday,SP,Vat ly,5,4.509760001183433,6.2166061010848646,0
40968,186,69.0,341,99.9,1,Tai cua hang,1,Sunday,SP,Vat ly,80,4.248495242049359,5.834810737062605,0
40969,16163,17.99,100,17.99,1,Truc tuyen,4,Sunday,SP,Truc tuyen,OL_28,2.9439125248241944,4.61512051684126,1
4097,18915,97.9,2150,97.9,1,Truc tuyen,1,Wednesday,DF,Truc tuyen,OL_4,4.594109238628667,7.67368812926773,3
40970,13288,119.0,7250,119.0,1,Truc tuyen,2,Wednesday,PR,Truc tuyen,OL_7,4.787491742782046,8.888894669371593,2
40971,18682,33.85,600,33.85,1,Truc tuyen,2,Monday,SP,Truc tuyen,OL_28,3.551053137206533,6.398594934535208,1
40972,12117,49.0,200,49.0,1,Tai cua hang,3,Sunday,GO,Vat ly,35,3.912023005428146,5.303304908059076,1
40973,17823,60.0,475,60.0,1,Tai cua hang,1,Wednesday,RJ,Vat ly,29,4.110873864173311,6.16541785423142,3
40974,12833,288.0,4450,288.0,1,Truc tuyen,2,Wednesday,RJ,Truc tuyen,OL_21,5.666426688112432,8.400884069015854,2
40975,19355,174.9,4950,169.9,1,Truc tuyen,1,Tuesday,BA,Truc tuyen,OL_22,5.169915651743512,8.507344855361422,2
40976,12566,89.99,1150,89.99,1,Truc tuyen,4,Saturday,SP,Truc tuyen,OL_25,4.5107496103686,7.048386408721883,3
40977,7853,1097.99,890,1097.99,1,Tai cua hang,2,Saturday,SP,Vat ly,6,7.00214685518115,6.792344427470809,0
40978,15505,52.99,900,52.99,1,Tai cua hang,4,Sunday,SP,Vat ly,55,3.9887988442301956,6.803505257608338,3
40979,13805,69.9,2600,179.8,2,Tai cua hang,2,Tuesday,SP,Vat ly,16,4.2612704335380815,7.8636512654486515,3
4098,14119,74.7,552,74.7,1,Tai cua hang,2,Saturday,PA,Vat ly,23,4.3267781604434035,6.315358001522335,3
40980,2809,49.99,250,49.99,1,Tai cua hang,4,Sunday,MG,Vat ly,15,3.9316295350670645,5.5254529391317835,1
40981,19772,89.9,16100,89.9,1,Tai cua hang,2,Monday,BA,Vat ly,33,4.509760001183433,9.686636660844938,2
40982,828,150.0,200,212.0,1,Tai cua hang,2,Sunday,CE,Vat ly,79,5.017279836814924,5.303304908059076,0
40983,16442,129.05,600,129.05,1,Tai cua hang,2,Thursday,SP,Vat ly,78,4.867918991894661,6.398594934535208,0
40984,5344,13.77,125,13.77,1,Tai cua hang,2,Friday,SP,Vat ly,91,2.6925980965432883,4.836281906951478,1
40985,12338,89.9,1383,89.9,1,Truc tuyen,2,Tuesday,RJ,Truc tuyen,OL_21,4.509760001183433,7.232733136177615,3
40986,3275,69.0,1350,207.0,3,Tai cua hang,1,Saturday,DF,Vat ly,49,4.248495242049359,7.208600337960199,3
40987,16194,165.0,1650,165.0,1,Tai cua hang,2,Saturday,SP,Vat ly,22,5.111987788356544,7.409136443920128,2
40988,7244,38.99,200,38.99,1,Tai cua hang,3,Wednesday,SP,Vat ly,36,3.688629422858727,5.303304908059076,1
40989,3884,227.8,283,227.8,1,Tai cua hang,4,Wednesday,RS,Vat ly,13,5.432848259505643,5.648974238161206,0
4099,6815,49.0,250,49.0,1,Tai cua hang,3,Thursday,PA,Vat ly,23,3.912023005428146,5.5254529391317835,1
4099,9170,28.9,800,31.9,1,Tai cua hang,3,Thursday,SP,Vat ly,66,3.3978584803966405,6.68586094706836,1
40990,19497,597.89,675,597.89,1,Tai cua hang,1,Saturday,SP,Vat ly,12,6.395077941852672,6.516193076042964,0
40991,4834,262.5,25850,262.5,1,Truc tuyen,1,Saturday,CE,Truc tuyen,OL_9,5.574053367981417,10.160104563907877,2
40992,12213,75.6,1836,72.0,1,Tai cua hang,2,Sunday,DF,Vat ly,49,4.338597076746545,7.515889085215125,3
40993,12285,299.9,1571,299.9,1,Tai cua hang,3,Saturday,MG,Vat ly,96,5.706777983635999,7.360103972989152,2
40994,550,179.0,9850,179.0,1,Tai cua hang,4,Monday,SP,Vat ly,62,5.19295685089021,9.19532825185568,2
40995,4769,99.99,1550,99.99,1,Truc tuyen,4,Sunday,PE,Truc tuyen,OL_19,4.6150215020384655,7.346655163176539,3
40996,18921,80.0,133,99.0,1,Tai cua hang,2,Saturday,SP,Vat ly,80,4.394449154672439,4.897839799950911,0
40997,9001,158.0,335,158.0,1,Truc tuyen,2,Tuesday,SP,Truc tuyen,OL_5,5.0689042022202315,5.817111159963204,0
40998,18021,29.9,2000,89.7,3,Tai cua hang,3,Thursday,RJ,Vat ly,70,3.4307561839036995,7.601402334583733,3
40999,15758,99.0,5950,89.99,1,Tai cua hang,4,Friday,SP,Vat ly,98,4.605170185988092,8.691314551644853,2
40999,6708,179.0,7650,179.99,1,Tai cua hang,4,Friday,SP,Vat ly,21,5.19295685089021,8.942591637231851,2
41,12373,69.0,250,138.0,2,Tai cua hang,2,Saturday,SP,Vat ly,17,4.248495242049359,5.5254529391317835,1
410,18804,299.9,3400,329.9,1,Truc tuyen,4,Thursday,RJ,Truc tuyen,OL_21,5.706777983635999,8.131824785007195,2
410,3514,254.9,2950,279.9,1,Truc tuyen,4,Thursday,RJ,Truc tuyen,OL_21,5.544786743165743,7.989899374942939,2
410,4437,114.9,1500,119.9,1,Truc tuyen,4,Thursday,RJ,Truc tuyen,OL_21,4.752727750345706,7.313886831633462,3
410,6662,114.9,2600,119.9,1,Truc tuyen,4,Thursday,RJ,Truc tuyen,OL_21,4.752727750345706,7.8636512654486515,2
4100,2757,79.5,850,79.5,1,Tai cua hang,1,Saturday,SP,Vat ly,60,4.388257184424518,6.7464121285733745,3
41000,11100,117.0,1150,120.0,1,Truc tuyen,4,Friday,RJ,Truc tuyen,OL_21,4.770684624465665,7.048386408721883,3
41001,1328,299.5,342,320.0,1,Tai cua hang,4,Sunday,MG,Vat ly,96,5.705447753975262,5.8377304471659395,0
42490,10285,64.99,147,89.9,1,Tai cua hang,1,Sunday,SP,Vat ly,65,4.18950321539533,4.997212273764115,1
42491,7542,85.0,225,85.0,1,Tai cua hang,1,Sunday,DF,Vat ly,27,4.454347296253507,5.420534999272286,0
42492,13187,168.9,667,168.9,1,Tai cua hang,4,Sunday,SP,Vat ly,41,5.135210028677887,6.504288173536645,0
42493,12848,49.9,150,49.9,1,Tai cua hang,3,Saturday,DF,Vat ly,27,3.929862923556477,5.017279836814924,1
42494,2010,22.32,200,22.32,1,Truc tuyen,3,Sunday,MG,Truc tuyen,OL_3,3.1493113614822916,5.303304908059076,1
42495,16475,56.0,850,56.0,1,Tai cua hang,2,Sunday,SP,Vat ly,25,4.04305126783455,6.7464121285733745,3
42496,11273,116.99,1100,116.99,1,Tai cua hang,1,Wednesday,SP,Vat ly,21,4.770599875111828,7.00397413672268,3
42497,12593,55.0,850,55.0,1,Tai cua hang,2,Saturday,SP,Vat ly,7,4.02535169073515,6.7464121285733745,3
42498,16197,105.0,1250,96.0,1,Truc tuyen,2,Wednesday,SP,Truc tuyen,OL_28,4.663439094112067,7.1316985104669115,3
42499,378,26.55,600,25.99,1,Tai cua hang,2,Thursday,SP,Vat ly,24,3.3160025355989236,6.398594934535208,1
425,8379,499.9,1600,499.9,1,Truc tuyen,3,Wednesday,SP,Truc tuyen,OL_28,6.216406480363571,7.3783837129967145,2
4250,10955,13.99,50,13.99,1,Tai cua hang,2,Sunday,SP,Vat ly,6,2.7073833121145063,3.9318256327243257,1
42500,17657,88.0,2100,87.99,1,Tai cua hang,3,Monday,ES,Vat ly,45,4.48863636973214,7.650168700845001,3
42501,2167,46.99,175,42.93,1,Tai cua hang,3,Saturday,SP,Vat ly,100,3.8709926558701544,5.170483995038151,1
42502,546,39.99,350,39.99,1,Tai cua hang,2,Monday,MG,Vat ly,20,3.7133281345162463,5.860786223465865,1
42503,4175,89.9,1400,89.9,1,Truc tuyen,1,Friday,BA,Truc tuyen,OL_22,4.509760001183433,7.244941546337007,3
42504,12273,76.0,2700,76.0,1,Tai cua hang,3,Monday,GO,Vat ly,26,4.343805421853684,7.901377353792616,3
42505,5466,12.99,150,38.97,3,Tai cua hang,2,Saturday,MG,Vat ly,74,2.63834278867739,5.017279836814924,1
42506,560,22.5,400,22.5,1,Tai cua hang,2,Sunday,SP,Vat ly,21,3.1570004211501135,5.993961427306569,1
42507,18274,79.0,7750,79.0,1,Truc tuyen,4,Tuesday,MG,Truc tuyen,OL_6,4.382026634673881,8.955577146281511,2
42507,8194,45.0,1000,45.0,1,Truc tuyen,4,Tuesday,MG,Truc tuyen,OL_6,3.828641396489095,6.90875477931522,3
42508,17505,106.8,950,105.4,1,Tai cua hang,2,Sunday,RJ,Vat ly,39,4.680277658474897,6.85751406254539,3
42509,19267,21.99,300,21.99,1,Tai cua hang,1,Saturday,RJ,Vat ly,51,3.1350593387750902,5.707110264748875,1
4251,4156,19.99,100,19.99,1,Truc tuyen,3,Saturday,SP,Truc tuyen,OL_23,3.0440461338325417,4.61512051684126,1
42510,13655,155.0,600,155.0,1,Tai cua hang,2,Sunday,GO,Vat ly,26,5.049856007249537,6.398594934535208,0
42511,10225,89.9,2200,89.9,1,Truc tuyen,3,Sunday,SP,Truc tuyen,OL_28,4.509760001183433,7.696667081526462,3
42512,3813,84.0,4100,84.0,1,Tai cua hang,3,Sunday,SP,Vat ly,60,4.442651256490317,8.31898612539206,2
42513,15605,13.7,200,13.7,1,Tai cua hang,4,Saturday,SP,Vat ly,55,2.6878474937846906,5.303304908059076,1
42514,11712,289.99,200,289.99,1,Tai cua hang,4,Sunday,BA,Vat ly,33,5.673288902319859,5.303304908059076,0
42515,11225,1099.0,27300,1099.0,1,Tai cua hang,3,Wednesday,PE,Vat ly,42,7.003065458786462,10.214678610538817,2
42516,2024,56.9,1850,56.9,1,Truc tuyen,3,Wednesday,SP,Truc tuyen,OL_24,4.05871738457895,7.523481312573497,3
42516,3921,139.9,8450,139.9,1,Truc tuyen,3,Wednesday,SP,Truc tuyen,OL_24,4.948050418904635,9.042040056544483,2
42517,17608,29.97,350,29.97,1,Tai cua hang,3,Sunday,PR,Vat ly,28,3.4330189939851112,5.860786223465865,1
42518,4028,193.9,281,193.0,1,Tai cua hang,4,Sunday,MG,Vat ly,81,5.272486606513515,5.641907070938114,0
42519,17396,139.2,2083,139.9,1,Tai cua hang,3,Friday,SP,Vat ly,43,4.94306997460049,7.642044402873258,2
4252,17717,29.9,900,29.9,1,Tai cua hang,2,Sunday,MG,Vat ly,86,3.4307561839036995,6.803505257608338,3
42520,16331,21.99,100,21.99,1,Tai cua hang,3,Saturday,SP,Vat ly,78,3.1350593387750902,4.61512051684126,1
42521,2674,34.9,600,34.9,1,Tai cua hang,3,Saturday,GO,Vat ly,35,3.580737295494233,6.398594934535208,1
42522,11089,25.99,400,51.98,2,Tai cua hang,4,Sunday,SP,Vat ly,24,3.2954664270299134,5.993961427306569,1
42523,16481,89.9,100,89.9,1,Tai cua hang,1,Sunday,SP,Vat ly,4,4.509760001183433,4.61512051684126,0
42524,7677,59.0,1600,59.0,1,Truc tuyen,4,Thursday,SP,Truc tuyen,OL_28,4.0943445622221,7.3783837129967145,3
42525,5446,295.0,450,299.99,1,Tai cua hang,3,Saturday,SP,Vat ly,21,5.69035945432406,6.111467339502679,0
42526,8829,220.7,2000,220.7,1,Tai cua hang,2,Tuesday,SP,Vat ly,100,5.4013251166222656,7.601402334583733,2
42527,15447,129.0,1000,129.0,1,Truc tuyen,2,Friday,SP,Truc tuyen,OL_23,4.867534450455582,6.90875477931522,3
42528,13526,78.0,250,78.0,1,Tai cua hang,3,Tuesday,SP,Vat ly,25,4.3694478524670215,5.5254529391317835,0
42529,3325,120.0,7700,139.0,1,Truc tuyen,1,Thursday,SP,Truc tuyen,OL_28,4.795790545596741,8.94910546953925,2
4253,19250,148.9,191,148.9,1,Tai cua hang,3,Saturday,SC,Vat ly,57,5.009968405108552,5.2574953720277815,0
42530,12338,89.9,1383,89.9,1,Tai cua hang,3,Sunday,SP,Vat ly,14,4.509760001183433,7.232733136177615,3
42530,4332,89.9,1825,89.9,1,Tai cua hang,3,Sunday,SP,Vat ly,32,4.509760001183433,7.509883061154913,3
42531,10163,59.8,240,59.8,1,Tai cua hang,4,Saturday,CE,Vat ly,97,4.107589788972121,5.484796933490655,1
42532,18015,139.9,6550,139.9,1,Tai cua hang,2,Sunday,SP,Vat ly,22,4.948050418904635,8.787372988731876,2
42533,8074,136.0,300,272.0,2,Truc tuyen,4,Monday,RJ,Truc tuyen,OL_21,4.919980925828125,5.707110264748875,0
42534,13511,72.9,400,72.9,1,Tai cua hang,4,Sunday,DF,Vat ly,1,4.302712827954156,5.993961427306569,3
42535,9474,19.9,490,19.9,1,Tai cua hang,3,Saturday,PA,Vat ly,23,3.039749158970765,6.19644412779452,1
42536,7458,79.99,800,79.99,1,Tai cua hang,2,Saturday,MG,Vat ly,15,4.3943256902608985,6.68586094706836,3
42537,2634,56.99,250,56.99,1,Tai cua hang,4,Sunday,SP,Vat ly,56,4.060270581888349,5.5254529391317835,1
42538,12244,53.0,650,53.0,1,Tai cua hang,4,Saturday,SP,Vat ly,66,3.9889840465642745,6.478509642208569,3
42539,13526,78.0,250,78.0,1,Tai cua hang,2,Monday,SP,Vat ly,25,4.3694478524670215,5.5254529391317835,0
4254,12052,199.99,150,199.99,1,Tai cua hang,4,Wednesday,MG,Vat ly,84,5.30325515557766,5.017279836814924,0
42540,18407,7.09,600,7.09,1,Tai cua hang,2,Monday,MG,Vat ly,3,2.0906287310704004,6.398594934535208,1
42541,18334,54.9,800,54.9,1,Truc tuyen,3,Sunday,SP,Truc tuyen,OL_5,4.023564380161053,6.68586094706836,3
42542,6924,82.99,1450,82.99,1,Truc tuyen,4,Saturday,PE,Truc tuyen,OL_19,4.430697744137536,7.280008252884188,3
42543,13992,339.99,1075,299.99,1,Tai cua hang,2,Monday,MG,Vat ly,74,5.831853151340319,6.98100574072173,0
42544,17577,22.0,50,19.0,1,Truc tuyen,2,Thursday,SP,Truc tuyen,OL_28,3.1354942159291497,3.9318256327243257,1
42545,8826,119.9,375,119.9,1,Truc tuyen,3,Tuesday,DF,Truc tuyen,OL_4,4.794963757620747,5.929589143389895,0
42546,8515,155.9,3400,155.9,1,Truc tuyen,2,Tuesday,RJ,Truc tuyen,OL_21,5.055608659738987,8.131824785007195,2
42547,2974,72.5,4000,72.5,1,Truc tuyen,1,Wednesday,SP,Truc tuyen,OL_27,4.297285406218791,8.294299608857235,3
42548,4217,59.0,675,118.0,2,Tai cua hang,3,Sunday,SP,Vat ly,64,4.0943445622221,6.516193076042964,3
42549,6924,82.99,1450,82.99,1,Truc tuyen,3,Sunday,BA,Truc tuyen,OL_22,4.430697744137536,7.280008252884188,3
4255,6995,49.99,375,49.99,1,Tai cua hang,2,Sunday,RJ,Vat ly,51,3.9316295350670645,5.929589143389895,1
42550,15758,99.0,5950,89.99,1,Tai cua hang,4,Saturday,SP,Vat ly,98,4.605170185988092,8.691314551644853,2
42551,8684,59.9,600,59.9,1,Tai cua hang,1,Wednesday,SP,Vat ly,32,4.109233174715851,6.398594934535208,3
42552,17769,99.9,3500,99.9,1,Truc tuyen,3,Sunday,SP,Truc tuyen,OL_28,4.6141299273595635,8.160803920954665,2
42553,9275,51.5,163,51.5,1,Truc tuyen,1,Saturday,DF,Truc tuyen,OL_4,3.960813169597578,5.099866427824199,1
42554,14737,155.0,500,155.0,1,Tai cua hang,4,Wednesday,SC,Vat ly,59,5.049856007249537,6.2166061010848646,0
42555,15290,180.0,175,140.0,1,Truc tuyen,4,Saturday,SP,Truc tuyen,OL_23,5.198497031265826,5.170483995038151,0
42556,2747,110.32,100,110.32,1,Tai cua hang,4,Saturday,RJ,Vat ly,51,4.71240893665769,4.61512051684126,0
42557,1233,74.99,100,74.99,1,Tai cua hang,3,Sunday,RJ,Vat ly,72,4.330601752681694,4.61512051684126,1
42558,13526,78.0,250,78.0,1,Tai cua hang,1,Saturday,SP,Vat ly,25,4.3694478524670215,5.5254529391317835,0
42559,15945,179.0,1950,179.0,1,Truc tuyen,1,Saturday,MG,Truc tuyen,OL_6,5.19295685089021,7.576097340623111,2
4256,12696,199.9,2600,219.9,1,Tai cua hang,4,Friday,SP,Vat ly,47,5.302807271820889,7.8636512654486515,2
42560,18683,45.0,367,45.0,1,Tai cua hang,1,Sunday,SP,Vat ly,61,3.828641396489095,5.908082938168931,1
42561,1255,669.9,425,669.9,1,Truc tuyen,4,Sunday,SP,Truc tuyen,OL_28,6.508620094568842,6.054439346269371,0
42562,18507,49.0,833,49.0,1,Tai cua hang,1,Saturday,CE,Vat ly,79,3.912023005428146,6.726233402358747,3
42563,5370,53.9,1550,119.8,2,Tai cua hang,4,Wednesday,MG,Vat ly,3,4.005513348515485,7.346655163176539,3
42564,1878,57.89,950,57.89,1,Tai cua hang,2,Thursday,SP,Vat ly,75,4.07567129695648,6.85751406254539,3
42565,10493,38.89,888,38.89,1,Tai cua hang,4,Sunday,DF,Vat ly,53,3.686125665917315,6.790097235513905,3
42566,7730,110.32,150,110.32,1,Tai cua hang,2,Saturday,MG,Vat ly,37,4.71240893665769,5.017279836814924,0
42567,4759,139.9,1050,139.9,1,Truc tuyen,3,Thursday,CE,Truc tuyen,OL_9,4.948050418904635,6.957497370876951,0
42568,6767,50.0,100,50.0,1,Tai cua hang,1,Sunday,DF,Vat ly,1,3.9318256327243257,4.61512051684126,1
42569,12622,32.4,350,32.9,1,Truc tuyen,2,Saturday,SP,Truc tuyen,OL_28,3.5085558999826545,5.860786223465865,1
4257,5470,49.98,1110,49.9,1,Tai cua hang,1,Thursday,GO,Vat ly,26,3.9314333989479695,7.01301578963963,3
42570,14238,149.0,350,149.0,1,Tai cua hang,4,Sunday,SP,Vat ly,21,5.0106352940962555,5.860786223465865,0
42571,7996,24.9,350,30.9,1,Tai cua hang,2,Saturday,SP,Vat ly,64,3.254242968705492,5.860786223465865,1
42572,18059,124.9,628,124.9,1,Tai cua hang,4,Tuesday,RJ,Vat ly,29,4.835487941050301,6.444131256700441,0
42573,8600,119.94,7513,119.94,1,Tai cua hang,3,Thursday,SP,Vat ly,4,4.795294554845067,8.924523226133914,2
42574,18628,129.9,300,129.9,1,Tai cua hang,1,Sunday,PE,Vat ly,42,4.874433672915854,5.707110264748875,0
42575,17518,76.9,850,76.9,1,Truc tuyen,2,Tuesday,SP,Truc tuyen,OL_23,4.355425952876702,6.7464121285733745,3
42576,16724,254.0,155,254.0,1,Tai cua hang,3,Sunday,DF,Vat ly,83,5.541263545158426,5.049856007249537,0
42577,10362,18.99,150,18.99,1,Tai cua hang,4,Wednesday,SP,Vat ly,21,2.995232148512309,5.017279836814924,1
42578,10522,39.9,1300,39.9,1,Tai cua hang,2,Sunday,SP,Vat ly,55,3.711130063048756,7.170888478512505,3
42579,14974,890.0,30000,890.0,1,Truc tuyen,2,Tuesday,CE,Truc tuyen,OL_9,6.792344427470809,10.308985993422082,2
4258,5373,55.0,200,55.0,1,Tai cua hang,1,Sunday,SP,Vat ly,75,4.02535169073515,5.303304908059076,1
4258,9064,55.0,250,55.0,1,Tai cua hang,1,Sunday,RJ,Vat ly,70,4.02535169073515,5.5254529391317835,1
42580,386,43.0,150,43.0,1,Tai cua hang,3,Saturday,SP,Vat ly,12,3.784189633918261,5.017279836814924,1
42581,3110,149.9,10800,149.9,1,Tai cua hang,1,Wednesday,DF,Vat ly,31,5.016617365773803,9.287394001418473,2
42582,13805,69.9,2600,69.9,1,Truc tuyen,2,Friday,SP,Truc tuyen,OL_28,4.2612704335380815,7.8636512654486515,3
42583,5897,25.9,250,24.9,1,Tai cua hang,1,Friday,SP,Vat ly,47,3.292126286607793,5.5254529391317835,1
42584,13413,59.9,350,59.9,1,Tai cua hang,3,Sunday,SP,Vat ly,17,4.109233174715851,5.860786223465865,1
42585,17985,29.9,250,29.9,1,Tai cua hang,3,Sunday,SP,Vat ly,100,3.4307561839036995,5.5254529391317835,1
42586,14085,189.9,450,219.0,1,Tai cua hang,3,Friday,SP,Vat ly,17,5.251749730731702,6.111467339502679,0
42587,9214,19.99,200,19.99,1,Tai cua hang,3,Saturday,MG,Vat ly,15,3.0440461338325417,5.303304908059076,1
42588,16461,74.75,400,74.75,1,Tai cua hang,4,Saturday,SP,Vat ly,17,4.327438444389479,5.993961427306569,0
42589,6713,154.0,830,154.0,1,Tai cua hang,4,Saturday,SP,Vat ly,41,5.043425116919247,6.7226297948554485,0
4259,10306,79.9,1850,79.0,1,Tai cua hang,2,Friday,DF,Vat ly,27,4.393213824064446,7.523481312573497,3
42590,1328,299.5,342,240.0,1,Tai cua hang,4,Monday,MG,Vat ly,96,5.705447753975262,5.8377304471659395,0
42591,14373,130.0,200,130.0,1,Tai cua hang,4,Monday,PE,Vat ly,48,4.875197323201151,5.303304908059076,0
42592,8827,35.12,800,35.12,1,Tai cua hang,3,Tuesday,SP,Vat ly,55,3.5868467285487844,6.68586094706836,3
42593,6020,58.7,200,58.7,1,Tai cua hang,1,Saturday,SP,Vat ly,21,4.089332020398556,5.303304908059076,1
42594,13805,69.9,2600,69.9,1,Tai cua hang,1,Wednesday,SP,Vat ly,16,4.2612704335380815,7.8636512654486515,3
42595,8169,92.9,1825,92.9,1,Tai cua hang,1,Monday,SP,Vat ly,17,4.542230386214217,7.509883061154913,3
42596,19143,190.0,9150,190.0,1,Truc tuyen,2,Monday,SP,Truc tuyen,OL_17,5.25227342804663,9.121618441915379,2
42597,19675,10.9,200,10.9,1,Truc tuyen,1,Sunday,PR,Truc tuyen,OL_7,2.4765384001174837,5.303304908059076,1
42598,3693,139.9,2444,119.0,1,Tai cua hang,4,Sunday,SP,Vat ly,85,4.948050418904635,7.801800401908973,2
42599,15758,99.0,5950,89.99,1,Truc tuyen,4,Wednesday,PR,Truc tuyen,OL_7,4.605170185988092,8.691314551644853,2
426,15454,54.9,200,54.9,1,Tai cua hang,3,Sunday,SP,Vat ly,21,4.023564380161053,5.303304908059076,1
4260,15778,34.9,150,34.9,1,Tai cua hang,2,Sunday,SP,Vat ly,2,3.580737295494233,5.017279836814924,1
42600,1568,19.9,400,39.8,2,Tai cua hang,2,Sunday,RJ,Vat ly,8,3.039749158970765,5.993961427306569,1
42601,7428,47.4,150,47.4,1,Tai cua hang,1,Saturday,SP,Vat ly,11,3.879499813722586,5.017279836814924,1
42602,8211,87.8,173,109.9,1,Tai cua hang,3,Thursday,SP,Vat ly,100,4.486386649998124,5.159055299214529,0
42603,13088,53.0,300,53.0,1,Tai cua hang,3,Wednesday,RJ,Vat ly,9,3.9889840465642745,5.707110264748875,1
43957,19895,110.32,150,110.32,1,Tai cua hang,3,Saturday,PA,Vat ly,23,4.71240893665769,5.017279836814924,0
43957,6612,104.9,350,104.9,1,Tai cua hang,3,Saturday,SP,Vat ly,14,4.662495252607361,5.860786223465865,0
43958,12338,89.9,1383,89.9,1,Tai cua hang,4,Wednesday,SP,Vat ly,14,4.509760001183433,7.232733136177615,3
43959,16859,277.0,363,155.97,1,Tai cua hang,4,Friday,MG,Vat ly,84,5.627621113690637,5.8971538676367405,0
4396,6575,36.95,150,38.71,1,Tai cua hang,3,Saturday,RS,Vat ly,10,3.636269503841639,5.017279836814924,1
43960,2845,187.9,433,205.81,1,Tai cua hang,2,Sunday,SP,Vat ly,94,5.241217774507464,6.073044534100405,0
43961,11156,7.9,250,7.9,1,Tai cua hang,1,Sunday,RJ,Vat ly,70,2.186051276738094,5.5254529391317835,1
