user_id,recency,frequency,monetary,cluster,segment
69932,1508,2,171.99,3,Tiềm năng
69933,2165,1,182.97,1,Bình thường
69934,1747,1,178.99,0,Ngủ đông
69935,2032,1,99.0,1,Bình thường
69936,1936,1,161.08,1,Bình thường
69938,1633,1,65.0,0,Ngủ đông
69939,1438,3,245.95,3,Tiềm năng
69940,1511,2,58.64,3,Tiềm năng
69941,1451,1,64.95,0,Ngủ đông
69942,1981,1,39.48,1,Bình thường
69944,1571,4,402.31,2,VIP
69946,1448,2,97.15,3,Tiềm năng
69948,1905,1,114.0,1,Bình thường
69949,1438,2,83.0,3,Tiềm năng
69950,1504,1,749.99,2,VIP
69951,1466,1,339.99,0,Ngủ đông
69953,1426,1,57.36,0,Ngủ đông
69954,1580,2,203.95,3,Tiềm năng
69955,1422,2,250.99002,3,Tiềm năng
69956,1550,1,112.3,0,Ngủ đông
69957,2558,1,15.0,1,Bình thường
69958,1606,1,36.0,0,Ngủ đông
69959,1830,4,290.99,2,VIP
69960,1731,1,68.6,0,Ngủ đông
69962,1719,2,76.979996,3,Tiềm năng
69963,1523,1,16.99,0,Ngủ đông
69964,1645,2,115.990005,3,Tiềm năng
69965,1865,2,212.19,3,Tiềm năng
69967,1478,1,114.479996,0,Ngủ đông
69968,1431,1,88.0,0,Ngủ đông
69969,1470,1,39.99,0,Ngủ đông
69970,1827,1,49.5,0,Ngủ đông
69971,1468,1,87.94,0,Ngủ đông
69972,2535,1,216.41,1,Bình thường
69973,1453,4,122.46,3,Tiềm năng
69974,1419,1,102.89,0,Ngủ đông
69975,1437,1,49.989998,0,Ngủ đông
69976,1441,4,268.03,2,VIP
69977,1505,1,89.5,0,Ngủ đông
69978,1439,2,217.99,3,Tiềm năng
69979,1452,2,223.39,3,Tiềm năng
69982,1655,1,169.99,0,Ngủ đông
69983,1780,1,11.49,0,Ngủ đông
69984,1424,1,140.0,0,Ngủ đông
69985,1443,1,130.94,0,Ngủ đông
69986,1609,1,149.95,0,Ngủ đông
69987,1473,1,49.99,0,Ngủ đông
69988,1425,1,70.0,0,Ngủ đông
69989,1444,3,119.76,3,Tiềm năng
69990,1612,2,161.83,3,Tiềm năng
69992,1548,1,19.99,0,Ngủ đông
69993,1742,1,27.77,0,Ngủ đông
69994,1639,1,106.78,0,Ngủ đông
69996,1608,1,160.0,0,Ngủ đông
69998,1522,1,178.0,0,Ngủ đông
69999,1767,1,302.75,0,Ngủ đông
70000,1496,1,149.94,0,Ngủ đông
70003,1463,1,36.0,0,Ngủ đông
70004,1483,2,241.98001,3,Tiềm năng
70005,1422,1,131.48,0,Ngủ đông
70006,1880,1,24.95,1,Bình thường
70007,1468,1,128.0,0,Ngủ đông
70008,1695,1,123.99,0,Ngủ đông
70009,2025,1,38.52,1,Bình thường
70010,1557,1,129.0,0,Ngủ đông
70011,1525,1,39.99,0,Ngủ đông
70013,1946,1,458.66,1,Bình thường
70014,2077,1,16.99,1,Bình thường
70016,1937,2,222.92,3,Tiềm năng
70017,1446,4,108.979996,3,Tiềm năng
70018,1532,1,129.0,0,Ngủ đông
70019,1868,1,63.0,1,Bình thường
70020,1597,1,96.99,0,Ngủ đông
70021,1614,2,152.41,3,Tiềm năng
70022,1497,1,4.89,0,Ngủ đông
70023,1428,3,354.74,2,VIP
70026,1438,1,15.95,0,Ngủ đông
70029,1424,1,198.0,0,Ngủ đông
70030,1439,2,231.06,3,Tiềm năng
70031,1785,1,56.5,0,Ngủ đông
70037,1662,2,134.5,3,Tiềm năng
70038,1517,4,231.48001,2,VIP
70039,1780,1,34.5,0,Ngủ đông
70040,1592,2,150.0,3,Tiềm năng
70044,1865,1,30.99,1,Bình thường
70045,1515,3,410.62,2,VIP
70046,2228,1,12.2,1,Bình thường
70048,1447,4,404.49,2,VIP
70051,1470,1,109.99,0,Ngủ đông
70052,1499,1,299.14,0,Ngủ đông
70053,1718,2,199.88,3,Tiềm năng
70054,1465,1,79.99,0,Ngủ đông
70055,1571,1,60.99,0,Ngủ đông
70056,1966,1,6.99,1,Bình thường
70057,2260,1,77.5,1,Bình thường
70058,1934,2,498.57,2,VIP
70060,1804,1,24.5,0,Ngủ đông
70062,2617,1,31.5,1,Bình thường
70063,1492,1,9.38,0,Ngủ đông
70064,1744,1,196.57,0,Ngủ đông
70065,1500,2,179.98,3,Tiềm năng
70066,1425,2,54.980003,3,Tiềm năng
70068,1943,2,134.0,1,Bình thường
70069,1783,1,32.0,0,Ngủ đông
70070,1473,2,204.66,3,Tiềm năng
70072,1590,4,227.10999,2,VIP
70073,1427,1,16.97,0,Ngủ đông
70074,2093,1,160.34,1,Bình thường
70076,1628,2,173.99,3,Tiềm năng
70077,1419,1,75.0,0,Ngủ đông
70078,2105,3,125.49,3,Tiềm năng
70079,2022,2,448.99,2,VIP
70080,1902,1,20.99,1,Bình thường
70081,1424,2,361.45,2,VIP
70083,1456,1,7.0,0,Ngủ đông
70084,1585,1,8.95,0,Ngủ đông
70086,1702,1,52.0,0,Ngủ đông
70089,1480,2,209.26999,3,Tiềm năng
70090,2041,1,61.0,1,Bình thường
70092,2352,1,61.36,1,Bình thường
70093,1872,1,54.5,1,Bình thường
70094,1807,1,60.92,0,Ngủ đông
70095,1526,1,16.0,0,Ngủ đông
70096,1522,2,77.94,3,Tiềm năng
70097,1523,3,213.49,3,Tiềm năng
70098,1540,2,171.07,3,Tiềm năng
70099,1464,1,18.0,0,Ngủ đông
70100,1575,2,73.0,3,Tiềm năng
70101,1460,3,444.47998,2,VIP
70103,1542,2,499.98,2,VIP
70104,1943,1,79.9,1,Bình thường
70105,1433,3,80.33,3,Tiềm năng
70106,1423,1,45.0,0,Ngủ đông
70108,1439,2,157.31,3,Tiềm năng
70109,1447,1,49.5,0,Ngủ đông
70111,1895,1,210.98,1,Bình thường
70112,1677,1,150.28,0,Ngủ đông
70114,2518,1,130.0,1,Bình thường
70115,1453,1,32.0,0,Ngủ đông
70116,1491,2,78.34,3,Tiềm năng
70117,1510,1,103.18,0,Ngủ đông
70120,1424,1,97.63,0,Ngủ đông
70121,1613,2,42.989998,3,Tiềm năng
70122,2002,1,27.0,1,Bình thường
70123,1449,4,367.40002,2,VIP
70124,1610,1,81.87,0,Ngủ đông
70125,2419,1,29.97,1,Bình thường
70126,2422,1,21.0,1,Bình thường
70127,1472,1,149.5,0,Ngủ đông
70128,1686,1,463.91998,2,VIP
70129,1762,1,120.479996,0,Ngủ đông
70130,1680,3,140.73001,3,Tiềm năng
70131,1877,1,86.11,1,Bình thường
70132,1425,1,69.98,0,Ngủ đông
70133,1606,1,151.5,0,Ngủ đông
70134,1465,1,19.99,0,Ngủ đông
70136,1664,4,239.49,2,VIP
70137,1529,1,298.99,0,Ngủ đông
70139,1511,1,4.63,0,Ngủ đông
70140,1681,1,114.99,0,Ngủ đông
70141,1453,2,69.86,3,Tiềm năng
70142,1766,2,221.86,3,Tiềm năng
70144,1691,4,208.5,2,VIP
70145,1640,1,68.72,0,Ngủ đông
70146,1494,2,154.37001,3,Tiềm năng
70147,1425,3,136.5,3,Tiềm năng
70148,1482,4,464.31,2,VIP
70150,1433,3,459.94,2,VIP
70151,1575,1,36.97,0,Ngủ đông
70152,1879,1,285.98,1,Bình thường
70153,1683,1,26.24,0,Ngủ đông
70154,1430,1,44.99,0,Ngủ đông
70155,1546,2,278.98,3,Tiềm năng
70157,1552,1,180.07,0,Ngủ đông
70158,1803,1,89.95,0,Ngủ đông
70159,1760,1,22.0,0,Ngủ đông
70161,2122,1,184.95,1,Bình thường
70163,1814,3,193.94,3,Tiềm năng
70165,1465,3,124.479996,3,Tiềm năng
70166,2535,1,39.98,1,Bình thường
70167,1562,4,427.69,2,VIP
70168,1536,1,96.0,0,Ngủ đông
70169,1497,1,26.0,0,Ngủ đông
70170,1420,2,355.6,2,VIP
70171,1426,2,38.5,3,Tiềm năng
70172,1537,2,112.909996,3,Tiềm năng
70174,1450,2,21.65,3,Tiềm năng
70175,1987,1,14.99,1,Bình thường
70176,1914,1,37.0,1,Bình thường
70177,1444,1,68.65,0,Ngủ đông
70179,1424,1,66.0,0,Ngủ đông
70181,1470,2,284.0,3,Tiềm năng
70182,1559,1,149.99,0,Ngủ đông
70184,1965,1,193.45,1,Bình thường
70185,2347,1,31.99,1,Bình thường
70186,1432,3,512.09,2,VIP
70187,1533,3,129.78,3,Tiềm năng
70190,1661,1,36.99,0,Ngủ đông
70191,1729,1,15.0,0,Ngủ đông
70192,1782,1,79.95,0,Ngủ đông
70194,1431,3,436.69,2,VIP
70195,1799,1,217.99,0,Ngủ đông
70196,1741,1,19.65,0,Ngủ đông
70197,1659,2,153.92,3,Tiềm năng
70198,1672,2,42.79,3,Tiềm năng
70199,1737,1,24.99,0,Ngủ đông
70200,1439,2,91.979996,3,Tiềm năng
70201,1455,1,88.94,0,Ngủ đông
70202,1779,1,20.0,0,Ngủ đông
70203,1583,1,85.0,0,Ngủ đông
70204,1647,1,58.0,0,Ngủ đông
70205,1437,1,77.36,0,Ngủ đông
70206,1767,1,132.31,0,Ngủ đông
70210,1756,1,14.95,0,Ngủ đông
70214,1482,1,166.81,0,Ngủ đông
70215,1421,2,231.20999,3,Tiềm năng
70216,2268,1,135.0,1,Bình thường
70217,1430,3,91.5,3,Tiềm năng
70220,1443,1,14.34,0,Ngủ đông
70221,2656,1,214.06999,1,Bình thường
70222,1530,1,19.97,0,Ngủ đông
70223,2341,1,24.0,1,Bình thường
70225,1724,2,249.75,3,Tiềm năng
70226,1433,1,48.0,0,Ngủ đông
70227,1586,1,59.99,0,Ngủ đông
70228,1471,1,188.99,0,Ngủ đông
70229,1481,1,79.5,0,Ngủ đông
70231,1509,1,129.0,0,Ngủ đông
70232,1458,3,251.32999,3,Tiềm năng
70234,1752,1,32.0,0,Ngủ đông
70235,2298,1,127.51,1,Bình thường
70236,1957,3,256.31,2,VIP
70237,1592,1,140.0,0,Ngủ đông
70240,1426,1,147.99,0,Ngủ đông
70241,2322,1,25.869999,1,Bình thường
70246,1425,3,141.92,3,Tiềm năng
70247,1547,1,77.990005,0,Ngủ đông
70249,1454,2,210.9,3,Tiềm năng
70250,1489,1,16.67,0,Ngủ đông
70251,1880,1,61.0,1,Bình thường
70252,1470,1,37.97,0,Ngủ đông
70254,1436,1,134.07,0,Ngủ đông
70257,1748,1,194.68,0,Ngủ đông
70258,1424,2,103.990005,3,Tiềm năng
70261,1477,4,510.70996,2,VIP
70262,2466,1,33.9,1,Bình thường
70263,1606,3,239.81001,3,Tiềm năng
70264,1459,1,14.0,0,Ngủ đông
70265,1707,3,201.44,3,Tiềm năng
70267,1532,1,87.98,0,Ngủ đông
70268,1670,1,257.62,0,Ngủ đông
70269,1867,1,48.0,1,Bình thường
70270,1557,1,33.98,0,Ngủ đông
70271,1840,1,46.22,1,Bình thường
70272,1530,1,50.0,0,Ngủ đông
70273,1437,1,24.98,0,Ngủ đông
70274,2019,2,118.29,1,Bình thường
70275,2023,1,68.99,1,Bình thường
70277,1537,1,39.99,0,Ngủ đông
70280,1733,2,50.980003,3,Tiềm năng
70281,2476,1,108.0,1,Bình thường
70282,1424,4,235.49,2,VIP
70283,1748,2,98.990005,3,Tiềm năng
70286,1559,1,7.95,0,Ngủ đông
70287,1674,1,125.0,0,Ngủ đông
70288,1605,1,98.0,0,Ngủ đông
70289,1433,1,23.39,0,Ngủ đông
70290,1421,3,857.92,2,VIP
70292,2180,1,15.95,1,Bình thường
70293,1849,1,206.8,1,Bình thường
70294,1691,1,49.5,0,Ngủ đông
70296,1765,1,49.0,0,Ngủ đông
70297,2438,1,33.33,1,Bình thường
70300,1604,2,289.95,3,Tiềm năng
70302,2385,1,113.350006,1,Bình thường
70303,1602,1,165.0,0,Ngủ đông
70304,2149,1,25.0,1,Bình thường
70306,1976,3,229.0,3,Tiềm năng
70308,1424,2,60.09,3,Tiềm năng
70309,1790,1,29.99,0,Ngủ đông
70314,1750,1,115.0,0,Ngủ đông
70315,1421,1,109.64,0,Ngủ đông
70316,2106,1,16.99,1,Bình thường
70317,1639,1,33.0,0,Ngủ đông
70318,2320,1,5.95,1,Bình thường
70319,2099,3,105.229996,3,Tiềm năng
70320,1509,2,57.890003,3,Tiềm năng
70321,1508,1,40.0,0,Ngủ đông
70322,1559,2,93.329994,3,Tiềm năng
70323,1479,1,6.0,0,Ngủ đông
70324,2172,1,69.5,1,Bình thường
70325,1526,2,79.94,3,Tiềm năng
70327,1814,1,180.0,0,Ngủ đông
70328,1654,1,79.0,0,Ngủ đông
70330,1523,1,198.0,0,Ngủ đông
70331,1443,3,530.47,2,VIP
70332,2545,1,25.0,1,Bình thường
70333,1431,1,98.0,0,Ngủ đông
70334,1469,3,356.85,2,VIP
70335,1976,1,86.979996,1,Bình thường
70336,1746,1,14.99,0,Ngủ đông
70339,2012,1,63.99,1,Bình thường
70340,1643,1,13.0,0,Ngủ đông
70341,1869,4,338.03,2,VIP
70343,1593,1,46.0,0,Ngủ đông
70344,1553,1,42.0,0,Ngủ đông
70345,1605,1,54.0,0,Ngủ đông
70347,1827,1,74.520004,0,Ngủ đông
70348,1443,2,139.48001,3,Tiềm năng
70350,1523,1,79.99,0,Ngủ đông
70351,2029,1,328.38,1,Bình thường
70355,2188,1,126.99,1,Bình thường
70356,1524,1,71.95,0,Ngủ đông
70357,1507,1,52.0,0,Ngủ đông
70358,2406,1,19.9,1,Bình thường
70359,1462,2,30.54,3,Tiềm năng
70360,2194,1,39.98,1,Bình thường
70361,1491,2,60.989998,3,Tiềm năng
70362,1476,4,269.31,2,VIP
70363,1891,1,12.9,1,Bình thường
70364,1497,2,30.5,3,Tiềm năng
70368,1614,1,29.95,0,Ngủ đông
70369,1621,2,95.95,3,Tiềm năng
70370,2173,1,55.49,1,Bình thường
70371,1961,2,95.95,1,Bình thường
70372,1633,1,14.0,0,Ngủ đông
70373,1428,1,113.22,0,Ngủ đông
70374,2182,1,58.88,1,Bình thường
70375,1422,1,50.0,0,Ngủ đông
70377,1434,3,231.08,3,Tiềm năng
70378,1499,1,73.979996,0,Ngủ đông
70380,1451,1,184.95,0,Ngủ đông
70381,1482,3,101.83,3,Tiềm năng
70383,1614,2,47.980003,3,Tiềm năng
70384,1612,2,228.5,3,Tiềm năng
70387,1518,2,62.06,3,Tiềm năng
70388,1540,2,69.759995,3,Tiềm năng
70389,1600,1,98.0,0,Ngủ đông
70391,1807,2,331.07,2,VIP
70392,1839,1,88.990005,1,Bình thường
70393,1435,2,302.88,3,Tiềm năng
70394,1662,1,94.48,0,Ngủ đông
70396,1537,1,185.95,0,Ngủ đông
70397,1748,2,84.99,3,Tiềm năng
70400,1614,1,30.7,0,Ngủ đông
70401,1427,1,35.99,0,Ngủ đông
70402,1625,1,11.99,0,Ngủ đông
70404,1997,1,110.97,1,Bình thường
70405,1463,1,77.66,0,Ngủ đông
70406,2306,1,69.99,1,Bình thường
70407,1595,1,117.6,0,Ngủ đông
70408,1793,2,118.729996,3,Tiềm năng
70410,1515,1,62.0,0,Ngủ đông
70411,1525,3,287.18,2,VIP
70412,1560,2,33.940002,3,Tiềm năng
70414,1477,1,50.0,0,Ngủ đông
70415,1591,2,219.67,3,Tiềm năng
70416,1972,1,59.95,1,Bình thường
70417,1727,2,167.69,3,Tiềm năng
70420,1914,1,36.0,1,Bình thường
70421,1776,1,24.16,0,Ngủ đông
70422,1840,2,87.189995,3,Tiềm năng
70425,1730,1,49.5,0,Ngủ đông
70427,1615,1,110.0,0,Ngủ đông
70428,1548,1,791.95,2,VIP
70433,1456,1,33.75,0,Ngủ đông
70435,1633,1,110.0,0,Ngủ đông
70436,1772,1,49.5,0,Ngủ đông
70437,1864,2,59.940002,3,Tiềm năng
70439,1656,3,95.49,3,Tiềm năng
70441,1873,1,179.36,1,Bình thường
70444,1492,2,228.48001,3,Tiềm năng
70445,1532,2,114.94,3,Tiềm năng
70447,2113,1,102.990005,1,Bình thường
70448,1624,1,27.3,0,Ngủ đông
70450,2451,1,3.99,1,Bình thường
70451,1560,1,50.0,0,Ngủ đông
70453,1485,1,399.0,0,Ngủ đông
70454,1437,2,119.89,3,Tiềm năng
70455,1448,1,198.9,0,Ngủ đông
70456,2228,1,425.0,1,Bình thường
70457,1449,4,143.65001,3,Tiềm năng
70458,1931,3,71.369995,3,Tiềm năng
70460,1424,1,72.0,0,Ngủ đông
70461,1442,1,91.39001,0,Ngủ đông
70463,1539,2,84.95,3,Tiềm năng
70464,1592,2,136.56999,3,Tiềm năng
70465,1521,1,153.5,0,Ngủ đông
70466,1492,1,109.0,0,Ngủ đông
70468,1890,1,117.99,1,Bình thường
70469,1585,2,46.95,3,Tiềm năng
70470,1640,3,354.74,2,VIP
70474,1816,1,93.98,0,Ngủ đông
70476,1679,4,492.65,2,VIP
70477,1809,1,59.99,0,Ngủ đông
70480,1942,2,198.15,1,Bình thường
70482,2036,1,13.45,1,Bình thường
70484,1465,2,77.490005,3,Tiềm năng
70485,1591,3,124.39,3,Tiềm năng
70486,2433,1,272.5,1,Bình thường
70487,2011,1,174.99,1,Bình thường
70489,1754,2,151.70001,3,Tiềm năng
70490,1450,3,134.89,3,Tiềm năng
70491,1495,2,51.0,3,Tiềm năng
70492,1934,1,79.0,1,Bình thường
70493,1451,1,12.0,0,Ngủ đông
70494,1512,1,15.99,0,Ngủ đông
70495,1515,1,158.0,0,Ngủ đông
70496,1870,1,100.0,1,Bình thường
70497,1687,1,14.99,0,Ngủ đông
70500,1530,1,39.96,0,Ngủ đông
70501,1601,3,97.42,3,Tiềm năng
70502,1568,1,68.270004,0,Ngủ đông
70504,1933,1,29.41,1,Bình thường
70505,1424,1,23.0,0,Ngủ đông
70506,1426,2,157.99,3,Tiềm năng
70507,1622,2,130.73,3,Tiềm năng
70509,1681,1,56.95,0,Ngủ đông
70510,1511,3,158.98001,3,Tiềm năng
70511,1719,2,77.5,3,Tiềm năng
70512,1492,3,421.91,2,VIP
70515,1705,1,12.0,0,Ngủ đông
70516,1530,1,26.9,0,Ngủ đông
70517,2204,1,49.99,1,Bình thường
70518,1903,1,108.89,1,Bình thường
70519,2475,1,40.0,1,Bình thường
70521,1438,1,80.990005,0,Ngủ đông
70522,1570,1,275.0,0,Ngủ đông
70524,1805,1,29.95,0,Ngủ đông
70527,1472,1,72.91,0,Ngủ đông
70528,1607,4,354.9,2,VIP
70530,2237,1,118.57,1,Bình thường
70531,1456,1,53.95,0,Ngủ đông
70533,1466,3,144.16,3,Tiềm năng
70534,2125,1,148.98,1,Bình thường
70535,1641,1,54.0,0,Ngủ đông
70536,1589,4,841.37,2,VIP
70538,1728,1,10.99,0,Ngủ đông
70540,1567,4,249.92,2,VIP
70542,1744,2,533.0,2,VIP
70543,1752,1,83.31,0,Ngủ đông
70545,1733,1,37.95,0,Ngủ đông
70546,1557,1,284.99,0,Ngủ đông
70547,1423,2,97.490005,3,Tiềm năng
70548,1464,1,273.15,0,Ngủ đông
70549,1425,1,6.08,0,Ngủ đông
70550,2015,1,49.99,1,Bình thường
70551,1433,2,171.27,3,Tiềm năng
70552,2226,2,91.47,1,Bình thường
70553,1854,2,269.0,3,Tiềm năng
70555,1605,1,18.0,0,Ngủ đông
70557,1544,3,603.0,2,VIP
70559,1611,3,241.99,3,Tiềm năng
70560,1752,1,25.0,0,Ngủ đông
70562,1618,1,8.0,0,Ngủ đông
70563,1508,3,156.95001,3,Tiềm năng
70564,2225,1,82.99,1,Bình thường
70565,1681,2,87.899994,3,Tiềm năng
70567,1435,2,303.95,3,Tiềm năng
70569,1551,1,180.97,0,Ngủ đông
70570,1608,4,371.28,2,VIP
70572,2345,1,29.66,1,Bình thường
70573,2265,1,12.0,1,Bình thường
70574,1419,1,45.89,0,Ngủ đông
70575,1693,2,449.44,2,VIP
70576,1428,1,43.739998,0,Ngủ đông
70577,1903,3,58.96,3,Tiềm năng
70578,1444,1,350.0,0,Ngủ đông
70579,1527,2,37.48,3,Tiềm năng
70583,1494,2,57.9,3,Tiềm năng
70584,1593,3,153.33,3,Tiềm năng
70585,1890,1,22.99,1,Bình thường
70587,1536,1,89.0,0,Ngủ đông
70589,1553,1,50.0,0,Ngủ đông
70591,2108,1,36.88,1,Bình thường
70593,1942,2,26.99,1,Bình thường
70594,1570,1,74.95,0,Ngủ đông
70600,1607,2,76.99,3,Tiềm năng
70601,1718,1,313.95,0,Ngủ đông
70602,1503,3,93.96,3,Tiềm năng
70604,1700,1,99.5,0,Ngủ đông
70605,1621,2,355.91,2,VIP
70606,1590,1,31.5,0,Ngủ đông
70607,1829,1,69.5,0,Ngủ đông
70608,2218,2,107.0,1,Bình thường
70609,1525,1,22.0,0,Ngủ đông
70611,1642,1,44.0,0,Ngủ đông
70613,1546,1,34.0,0,Ngủ đông
70616,1839,2,129.99,3,Tiềm năng
70617,1606,4,292.86,2,VIP
70618,1440,2,82.990005,3,Tiềm năng
70619,1675,1,179.99,0,Ngủ đông
70620,2047,1,35.99,1,Bình thường
70621,1496,1,40.98,0,Ngủ đông
70623,1492,1,59.95,0,Ngủ đông
70624,1457,2,17.630001,3,Tiềm năng
70625,1508,1,69.99,0,Ngủ đông
70626,2023,1,25.0,1,Bình thường
70629,1480,1,9.0,0,Ngủ đông
70632,1635,2,100.95,3,Tiềm năng
70633,1923,1,101.990005,1,Bình thường
70634,1834,1,98.44,1,Bình thường
70635,1934,1,170.88,1,Bình thường
70636,1432,2,99.89,3,Tiềm năng
70638,1491,2,100.27,3,Tiềm năng
70639,1828,1,188.97,1,Bình thường
70640,2282,2,145.5,1,Bình thường
70641,2451,1,196.0,1,Bình thường
70642,1601,1,32.0,0,Ngủ đông
70644,1596,1,55.49,0,Ngủ đông
70646,1657,3,456.26,2,VIP
70650,1492,1,49.95,0,Ngủ đông
70651,1470,3,584.48,2,VIP
70652,1433,3,355.72,2,VIP
70653,1579,1,195.45,0,Ngủ đông
70655,2275,1,49.5,1,Bình thường
70656,1804,1,19.98,0,Ngủ đông
70657,1556,1,63.6,0,Ngủ đông
70659,1930,1,26.6,1,Bình thường
70661,1434,2,184.0,3,Tiềm năng
70664,1682,1,53.72,0,Ngủ đông
70665,1584,2,141.79,3,Tiềm năng
70667,1795,3,93.98,3,Tiềm năng
70669,1442,1,52.61,0,Ngủ đông
70670,1472,2,176.64,3,Tiềm năng
70671,1422,1,29.99,0,Ngủ đông
70672,1736,1,67.99,0,Ngủ đông
70674,1876,2,131.98999,3,Tiềm năng
70675,1510,1,41.5,0,Ngủ đông
70676,1536,2,163.72,3,Tiềm năng
70680,2064,1,56.99,1,Bình thường
70681,1632,1,82.3,0,Ngủ đông
70683,1661,4,158.4,3,Tiềm năng
70684,1596,4,635.54,2,VIP
70686,1783,1,903.0,2,VIP
70687,1676,1,158.0,0,Ngủ đông
70688,1470,3,765.57,2,VIP
70689,2021,1,22.5,1,Bình thường
70690,1426,1,102.84,0,Ngủ đông
70691,1834,2,94.98,3,Tiềm năng
70692,1483,2,145.03,3,Tiềm năng
70693,1470,3,461.86002,2,VIP
70694,1666,1,256.0,0,Ngủ đông
70696,1505,1,24.95,0,Ngủ đông
70699,1704,1,38.99,0,Ngủ đông
70700,1427,2,164.94,3,Tiềm năng
70703,1519,1,113.04,0,Ngủ đông
70704,1982,1,25.0,1,Bình thường
70706,1481,1,40.99,0,Ngủ đông
70707,1498,1,72.99,0,Ngủ đông
70708,1461,1,201.0,0,Ngủ đông
70710,1515,1,130.35,0,Ngủ đông
70711,1486,1,68.88,0,Ngủ đông
70712,1422,1,138.6,0,Ngủ đông
70713,2006,1,27.94,1,Bình thường
70714,1461,1,127.07001,0,Ngủ đông
70715,1846,1,80.0,1,Bình thường
70718,1818,3,199.0,3,Tiềm năng
70719,1556,1,47.99,0,Ngủ đông
70721,1679,1,25.0,0,Ngủ đông
70725,1957,1,38.2,1,Bình thường
70726,1437,1,26.17,0,Ngủ đông
70728,1563,1,52.0,0,Ngủ đông
70731,1549,4,400.35,2,VIP
70732,1422,4,535.14,2,VIP
70733,2245,1,66.98,1,Bình thường
70734,1804,1,42.0,0,Ngủ đông
70736,1710,1,9.99,0,Ngủ đông
70737,2389,1,36.76,1,Bình thường
70738,1426,1,44.99,0,Ngủ đông
70739,1780,1,85.0,0,Ngủ đông
70740,1671,1,25.0,0,Ngủ đông
70741,1438,1,24.97,0,Ngủ đông
70745,1422,2,119.92999,3,Tiềm năng
70746,1427,1,29.95,0,Ngủ đông
70747,1510,1,76.99,0,Ngủ đông
70748,1908,1,20.0,1,Bình thường
70749,2320,1,249.0,1,Bình thường
70751,1568,2,281.0,3,Tiềm năng
70754,1423,1,27.99,0,Ngủ đông
70755,1589,1,16.99,0,Ngủ đông
70756,1672,1,100.240005,0,Ngủ đông
70758,1441,2,264.45,3,Tiềm năng
70760,1782,1,117.49,0,Ngủ đông
70761,1726,2,117.369995,3,Tiềm năng
70762,1645,1,72.0,0,Ngủ đông
70763,2102,1,11.2,1,Bình thường
70766,1447,2,448.9,2,VIP
70768,1848,1,42.16,1,Bình thường
70770,1450,2,168.6,3,Tiềm năng
70771,1735,1,25.0,0,Ngủ đông
70772,1874,2,40.379997,3,Tiềm năng
70774,1423,1,13.89,0,Ngủ đông
70775,1686,1,139.0,0,Ngủ đông
70778,1453,2,99.93,3,Tiềm năng
70779,1759,1,102.939995,0,Ngủ đông
70780,1751,3,185.8,3,Tiềm năng
70781,1626,1,38.5,0,Ngủ đông
70782,1557,1,32.17,0,Ngủ đông
70783,1550,1,104.99,0,Ngủ đông
70784,1900,2,280.96,3,Tiềm năng
70785,1844,1,95.99,1,Bình thường
70786,1988,1,12.65,1,Bình thường
70787,1471,1,30.0,0,Ngủ đông
70788,1456,1,34.0,0,Ngủ đông
70789,1980,1,26.98,1,Bình thường
70790,1808,2,90.939995,3,Tiềm năng
70791,1426,2,114.909996,3,Tiềm năng
70792,2526,1,95.99,1,Bình thường
70793,1982,1,29.5,1,Bình thường
70794,1587,2,156.49,3,Tiềm năng
70795,1577,1,149.16,0,Ngủ đông
70796,1595,2,179.0,3,Tiềm năng
70797,1423,2,163.98999,3,Tiềm năng
70798,2116,1,25.0,1,Bình thường
70799,1805,1,29.0,0,Ngủ đông
70801,1869,1,69.5,1,Bình thường
70802,1545,3,285.75998,2,VIP
70807,1492,2,264.97998,3,Tiềm năng
70808,1544,2,69.4,3,Tiềm năng
70809,1454,2,95.549995,3,Tiềm năng
70810,1458,1,125.0,0,Ngủ đông
70811,1521,1,177.95,0,Ngủ đông
70813,1577,1,218.49,0,Ngủ đông
70814,1520,3,280.96,2,VIP
70815,1518,2,54.870003,3,Tiềm năng
70819,1448,1,29.99,0,Ngủ đông
70821,1811,3,177.9,3,Tiềm năng
70822,1609,1,8.99,0,Ngủ đông
70826,1611,1,16.83,0,Ngủ đông
70828,1558,1,50.0,0,Ngủ đông
70830,2241,1,35.0,1,Bình thường
70831,1518,1,332.89,0,Ngủ đông
70833,1723,1,29.99,0,Ngủ đông
70834,2201,1,69.99,1,Bình thường
70835,1783,1,44.0,0,Ngủ đông
70838,1661,1,44.72,0,Ngủ đông
70839,1458,1,55.94,0,Ngủ đông
70840,1567,1,16.95,0,Ngủ đông
70841,1917,2,82.0,1,Bình thường
70842,1432,3,180.21,3,Tiềm năng
70843,1485,3,110.99,3,Tiềm năng
70844,1771,1,2.59,0,Ngủ đông
70845,1620,1,181.01,0,Ngủ đông
70846,1785,2,377.92,2,VIP
70848,1424,2,237.5,3,Tiềm năng
70849,1556,1,54.99,0,Ngủ đông
70850,1455,2,104.5,3,Tiềm năng
70851,1432,1,178.0,0,Ngủ đông
70852,1800,1,269.65,0,Ngủ đông
70853,1474,1,24.5,0,Ngủ đông
70855,1480,4,164.99,3,Tiềm năng
70857,1641,2,74.99,3,Tiềm năng
70860,1866,1,42.0,1,Bình thường
