product_id,category,department,retail_price,margin_pct,price_tier
115,Tops & Tees,Women,44.99,0.452,Budget
125,Tops & Tees,Women,33.98,0.479,Budget
128,Tops & Tees,Women,33.98,0.459,Budget
162,Tops & Tees,Women,34.99,0.426,Budget
163,Tops & Tees,Women,32.98,0.435,Budget
167,Tops & Tees,Women,28.98,0.427,Budget
172,Tops & Tees,Women,28.98,0.394,Budget
178,Tops & Tees,Women,37.98,0.405,Budget
180,Tops & Tees,Women,31.98,0.408,Budget
186,Tops & Tees,Women,27.98,0.434,Budget
209,Tops & Tees,Women,32.99,0.465,Budget
211,Tops & Tees,Women,31.98,0.46,Budget
214,Tops & Tees,Women,31.98,0.459,Budget
222,Tops & Tees,Women,28.98,0.483,Budget
228,Tops & Tees,Women,32.98,0.427,Budget
235,Tops & Tees,Women,39.99,0.416,Budget
237,Tops & Tees,Women,33.99,0.421,Budget
262,Tops & Tees,Women,27.99,0.439,Budget
285,Tops & Tees,Women,34.98,0.426,Budget
286,Tops & Tees,Women,31.98,0.454,Budget
311,Tops & Tees,Women,29.98,0.483,Budget
315,Tops & Tees,Women,33.98,0.476,Budget
319,Tops & Tees,Women,27.59,0.487,Budget
324,Tops & Tees,Women,32.98,0.395,Budget
344,Tops & Tees,Women,28.98,0.472,Budget
349,Tops & Tees,Women,31.98,0.469,Budget
353,Tops & Tees,Women,31.99,0.448,Budget
357,Tops & Tees,Women,28.98,0.42,Budget
361,Tops & Tees,Women,28.98,0.447,Budget
379,Tops & Tees,Women,28.98,0.42,Budget
382,Tops & Tees,Women,31.98,0.451,Budget
388,Tops & Tees,Women,31.98,0.407,Budget
391,Tops & Tees,Women,32.99,0.477,Budget
407,Tops & Tees,Women,34.98,0.476,Budget
438,Tops & Tees,Women,28.98,0.457,Budget
440,Tops & Tees,Women,33.99,0.438,Budget
455,Tops & Tees,Women,28.74,0.459,Budget
461,Tops & Tees,Women,31.98,0.418,Budget
466,Tops & Tees,Women,31.0,0.399,Budget
474,Tops & Tees,Women,42.98,0.41,Budget
518,Tops & Tees,Women,34.99,0.427,Budget
639,Tops & Tees,Women,30.99,0.412,Budget
651,Tops & Tees,Women,32.98,0.421,Budget
654,Tops & Tees,Women,29.98,0.454,Budget
705,Tops & Tees,Women,26.98,0.431,Budget
782,Tops & Tees,Women,31.99,0.405,Budget
231,Tops & Tees,Women,25.0,0.485,Budget
305,Tops & Tees,Women,33.99,0.413,Budget
593,Tops & Tees,Women,19.99,0.398,Budget
18,Tops & Tees,Women,22.0,0.412,Budget
229,Tops & Tees,Women,45.0,0.433,Budget
555,Tops & Tees,Women,44.99,0.415,Budget
672,Tops & Tees,Women,31.95,0.475,Budget
707,Tops & Tees,Women,32.0,0.484,Budget
1,Tops & Tees,Women,49.0,0.448,Budget
24,Tops & Tees,Women,44.0,0.46,Budget
43,Tops & Tees,Women,44.0,0.403,Budget
68,Tops & Tees,Women,44.0,0.441,Budget
72,Tops & Tees,Women,44.0,0.452,Budget
765,Tops & Tees,Women,10.46,0.459,Budget
768,Tops & Tees,Women,25.0,0.39,Budget
291,Tops & Tees,Women,21.04,0.459,Budget
638,Tops & Tees,Women,36.0,0.394,Budget
378,Tops & Tees,Women,39.99,0.41,Budget
515,Tops & Tees,Women,39.99,0.412,Budget
553,Tops & Tees,Women,39.99,0.409,Budget
610,Tops & Tees,Women,39.99,0.407,Budget
154,Tops & Tees,Women,25.0,0.437,Budget
574,Tops & Tees,Women,25.0,0.474,Budget
215,Tops & Tees,Women,35.99,0.483,Budget
272,Tops & Tees,Women,24.99,0.405,Budget
340,Tops & Tees,Women,31.99,0.483,Budget
581,Tops & Tees,Women,41.99,0.391,Budget
312,Tops & Tees,Women,25.0,0.458,Budget
356,Tops & Tees,Women,25.0,0.489,Budget
179,Tops & Tees,Women,19.99,0.448,Budget
394,Tops & Tees,Women,25.0,0.405,Budget
445,Tops & Tees,Women,25.0,0.482,Budget
637,Tops & Tees,Women,25.0,0.484,Budget
725,Tops & Tees,Women,25.0,0.454,Budget
533,Tops & Tees,Women,30.99,0.442,Budget
185,Tops & Tees,Women,43.99,0.39,Budget
99,Tops & Tees,Women,96.0,0.428,Budget
479,Tops & Tees,Women,80.0,0.432,Budget
487,Tops & Tees,Women,90.0,0.489,Budget
568,Tops & Tees,Women,112.46,0.456,Budget
720,Tops & Tees,Women,119.99,0.403,Budget
620,Tops & Tees,Women,25.0,0.418,Budget
110,Tops & Tees,Women,50.0,0.474,Budget
266,Tops & Tees,Women,50.0,0.43,Budget
383,Tops & Tees,Women,90.0,0.427,Budget
395,Tops & Tees,Women,107.0,0.486,Budget
493,Tops & Tees,Women,107.0,0.42,Budget
503,Tops & Tees,Women,65.0,0.454,Budget
645,Tops & Tees,Women,103.0,0.458,Budget
722,Tops & Tees,Women,71.0,0.445,Budget
769,Tops & Tees,Women,43.0,0.451,Budget
680,Tops & Tees,Women,69.0,0.409,Budget
483,Tops & Tees,Women,60.0,0.427,Budget
526,Tops & Tees,Women,25.0,0.416,Budget
329,Tops & Tees,Women,27.99,0.414,Budget
520,Tops & Tees,Women,27.99,0.458,Budget
575,Tops & Tees,Women,43.99,0.454,Budget
34,Tops & Tees,Women,89.0,0.449,Budget
69,Tops & Tees,Women,99.0,0.486,Budget
81,Tops & Tees,Women,89.0,0.446,Budget
88,Tops & Tees,Women,59.0,0.485,Budget
591,Tops & Tees,Women,39.9,0.392,Budget
753,Tops & Tees,Women,39.9,0.455,Budget
538,Tops & Tees,Women,58.0,0.427,Budget
773,Tops & Tees,Women,38.75,0.425,Budget
283,Tops & Tees,Women,24.99,0.415,Budget
588,Tops & Tees,Women,22.99,0.454,Budget
292,Tops & Tees,Women,19.99,0.429,Budget
295,Tops & Tees,Women,24.99,0.42,Budget
335,Tops & Tees,Women,29.99,0.466,Budget
374,Tops & Tees,Women,26.99,0.439,Budget
413,Tops & Tees,Women,21.99,0.423,Budget
509,Tops & Tees,Women,21.99,0.486,Budget
569,Tops & Tees,Women,39.99,0.391,Budget
592,Tops & Tees,Women,22.99,0.399,Budget
615,Tops & Tees,Women,29.99,0.466,Budget
676,Tops & Tees,Women,21.99,0.441,Budget
685,Tops & Tees,Women,19.99,0.447,Budget
777,Tops & Tees,Women,34.99,0.395,Budget
656,Tops & Tees,Women,33.95,0.474,Budget
359,Tops & Tees,Women,11.0,0.398,Budget
745,Tops & Tees,Women,10.0,0.489,Budget
660,Tops & Tees,Women,29.95,0.432,Budget
66,Tops & Tees,Women,188.0,0.439,Premium
71,Tops & Tees,Women,158.0,0.427,Premium
104,Tops & Tees,Women,198.0,0.465,Premium
56,Tops & Tees,Women,238.0,0.451,Premium
63,Tops & Tees,Women,208.0,0.447,Premium
757,Tops & Tees,Women,142.8,0.45,Premium
131,Tops & Tees,Women,17.97,0.417,Budget
313,Tops & Tees,Women,25.0,0.446,Budget
771,Tops & Tees,Women,36.45,0.423,Budget
687,Tops & Tees,Women,29.5,0.458,Budget
730,Tops & Tees,Women,24.5,0.418,Budget
91,Tops & Tees,Women,66.0,0.462,Budget
97,Tops & Tees,Women,64.0,0.451,Budget
116,Tops & Tees,Women,24.5,0.457,Budget
708,Tops & Tees,Women,25.0,0.398,Budget
689,Tops & Tees,Women,35.99,0.413,Budget
188,Tops & Tees,Women,19.95,0.406,Budget
290,Tops & Tees,Women,36.0,0.488,Budget
481,Tops & Tees,Women,25.0,0.408,Budget
264,Tops & Tees,Women,40.0,0.437,Budget
386,Tops & Tees,Women,98.0,0.46,Budget
250,Tops & Tees,Women,32.0,0.401,Budget
268,Tops & Tees,Women,18.57,0.476,Budget
53,Tops & Tees,Women,64.0,0.459,Budget
80,Tops & Tees,Women,54.0,0.455,Budget
699,Tops & Tees,Women,24.98,0.46,Budget
552,Tops & Tees,Women,98.0,0.427,Budget
161,Tops & Tees,Women,13.99,0.458,Budget
217,Tops & Tees,Women,119.99,0.461,Budget
314,Tops & Tees,Women,110.0,0.469,Budget
453,Tops & Tees,Women,60.0,0.426,Budget
5,Tops & Tees,Women,94.0,0.443,Budget
20,Tops & Tees,Women,63.4,0.431,Budget
31,Tops & Tees,Women,57.95,0.392,Budget
40,Tops & Tees,Women,89.0,0.399,Budget
107,Tops & Tees,Women,59.0,0.461,Budget
196,Tops & Tees,Women,11.99,0.469,Budget
246,Tops & Tees,Women,9.99,0.465,Budget
418,Tops & Tees,Women,9.99,0.459,Budget
429,Tops & Tees,Women,13.99,0.473,Budget
556,Tops & Tees,Women,19.99,0.397,Budget
754,Tops & Tees,Women,21.99,0.393,Budget
776,Tops & Tees,Women,26.99,0.416,Budget
109,Tops & Tees,Women,12.99,0.441,Budget
113,Tops & Tees,Women,13.99,0.418,Budget
137,Tops & Tees,Women,12.99,0.443,Budget
142,Tops & Tees,Women,11.99,0.411,Budget
206,Tops & Tees,Women,11.99,0.455,Budget
251,Tops & Tees,Women,10.99,0.48,Budget
303,Tops & Tees,Women,10.99,0.415,Budget
735,Tops & Tees,Women,15.0,0.4,Budget
9,Tops & Tees,Women,54.0,0.483,Budget
14,Tops & Tees,Women,88.0,0.422,Budget
51,Tops & Tees,Women,58.0,0.465,Budget
65,Tops & Tees,Women,48.0,0.419,Budget
148,Tops & Tees,Women,49.99,0.458,Budget
204,Tops & Tees,Women,29.99,0.421,Budget
504,Tops & Tees,Women,29.99,0.407,Budget
694,Tops & Tees,Women,62.0,0.435,Budget
715,Tops & Tees,Women,29.99,0.465,Budget
233,Tops & Tees,Women,27.95,0.429,Budget
244,Tops & Tees,Women,27.95,0.417,Budget
355,Tops & Tees,Women,27.95,0.396,Budget
726,Tops & Tees,Women,24.99,0.47,Budget
365,Tops & Tees,Women,65.99,0.397,Budget
737,Tops & Tees,Women,29.0,0.412,Budget
143,Tops & Tees,Women,29.99,0.467,Budget
297,Tops & Tees,Women,17.99,0.473,Budget
608,Tops & Tees,Women,34.99,0.394,Budget
449,Tops & Tees,Women,10.99,0.442,Budget
46,Tops & Tees,Women,69.5,0.43,Budget
75,Tops & Tees,Women,79.5,0.46,Budget
673,Tops & Tees,Women,24.95,0.485,Budget
755,Tops & Tees,Women,28.95,0.477,Budget
348,Tops & Tees,Women,39.99,0.404,Budget
547,Tops & Tees,Women,65.0,0.48,Budget
151,Tops & Tees,Women,172.0,0.442,Premium
140,Tops & Tees,Women,12.99,0.453,Budget
182,Tops & Tees,Women,10.18,0.444,Budget
192,Tops & Tees,Women,19.99,0.431,Budget
220,Tops & Tees,Women,25.99,0.416,Budget
360,Tops & Tees,Women,11.0,0.395,Budget
712,Tops & Tees,Women,14.99,0.449,Budget
619,Tops & Tees,Women,194.0,0.459,Premium
710,Tops & Tees,Women,89.5,0.466,Budget
205,Tops & Tees,Women,9.9,0.457,Budget
248,Tops & Tees,Women,7.9,0.482,Budget
434,Tops & Tees,Women,9.9,0.457,Budget
114,Tops & Tees,Women,44.95,0.483,Budget
224,Tops & Tees,Women,47.0,0.424,Budget
234,Tops & Tees,Women,40.72,0.452,Budget
254,Tops & Tees,Women,32.99,0.396,Budget
304,Tops & Tees,Women,36.53,0.41,Budget
412,Tops & Tees,Women,71.95,0.452,Budget
460,Tops & Tees,Women,39.95,0.47,Budget
472,Tops & Tees,Women,51.19,0.439,Budget
521,Tops & Tees,Women,24.99,0.436,Budget
614,Tops & Tees,Women,29.95,0.426,Budget
629,Tops & Tees,Women,25.95,0.428,Budget
677,Tops & Tees,Women,52.59,0.476,Budget
734,Tops & Tees,Women,29.99,0.437,Budget
541,Tops & Tees,Women,19.99,0.472,Budget
255,Tops & Tees,Women,9.99,0.465,Budget
8,Tops & Tees,Women,168.0,0.391,Premium
22,Tops & Tees,Women,158.0,0.441,Premium
752,Tops & Tees,Women,25.0,0.416,Budget
322,Tops & Tees,Women,24.95,0.395,Budget
363,Tops & Tees,Women,39.5,0.484,Budget
397,Tops & Tees,Women,19.5,0.439,Budget
430,Tops & Tees,Women,19.5,0.486,Budget
443,Tops & Tees,Women,19.5,0.45,Budget
464,Tops & Tees,Women,29.5,0.428,Budget
539,Tops & Tees,Women,44.5,0.461,Budget
657,Tops & Tees,Women,34.5,0.392,Budget
385,Tops & Tees,Women,16.95,0.467,Budget
678,Tops & Tees,Women,16.95,0.455,Budget
717,Tops & Tees,Women,16.95,0.405,Budget
763,Tops & Tees,Women,16.95,0.483,Budget
517,Tops & Tees,Women,188.0,0.413,Premium
497,Tops & Tees,Women,57.99,0.42,Budget
609,Tops & Tees,Women,49.99,0.397,Budget
723,Tops & Tees,Women,59.99,0.477,Budget
724,Tops & Tees,Women,41.99,0.453,Budget
138,Tops & Tees,Women,40.0,0.464,Budget
195,Tops & Tees,Women,40.0,0.428,Budget
257,Tops & Tees,Women,55.0,0.396,Budget
436,Tops & Tees,Women,65.0,0.472,Budget
216,Tops & Tees,Women,30.0,0.457,Budget
599,Tops & Tees,Women,13.99,0.404,Budget
83,Tops & Tees,Women,198.0,0.433,Premium
416,Tops & Tees,Women,158.0,0.486,Premium
716,Tops & Tees,Women,25.0,0.414,Budget
2,Tops & Tees,Women,69.5,0.473,Budget
10,Tops & Tees,Women,59.5,0.451,Budget
29,Tops & Tees,Women,69.5,0.401,Budget
38,Tops & Tees,Women,79.5,0.488,Budget
48,Tops & Tees,Women,79.5,0.427,Budget
50,Tops & Tees,Women,59.5,0.477,Budget
61,Tops & Tees,Women,69.5,0.469,Budget
62,Tops & Tees,Women,69.5,0.482,Budget
79,Tops & Tees,Women,49.5,0.473,Budget
84,Tops & Tees,Women,69.5,0.43,Budget
87,Tops & Tees,Women,59.5,0.407,Budget
106,Tops & Tees,Women,79.5,0.461,Budget
117,Tops & Tees,Women,39.5,0.411,Budget
408,Tops & Tees,Women,27.99,0.421,Budget
669,Tops & Tees,Women,28.0,0.43,Budget
358,Tops & Tees,Women,35.95,0.444,Budget
566,Tops & Tees,Women,19.95,0.447,Budget
12,Tops & Tees,Women,99.0,0.487,Budget
13,Tops & Tees,Women,76.7,0.401,Budget
36,Tops & Tees,Women,69.0,0.401,Budget
37,Tops & Tees,Women,79.99,0.444,Budget
352,Tops & Tees,Women,74.0,0.399,Budget
544,Tops & Tees,Women,69.0,0.406,Budget
563,Tops & Tees,Women,64.0,0.452,Budget
711,Tops & Tees,Women,64.0,0.41,Budget
692,Tops & Tees,Women,25.0,0.453,Budget
309,Tops & Tees,Women,15.99,0.446,Budget
300,Tops & Tees,Women,285.0,0.441,Premium
333,Tops & Tees,Women,275.0,0.423,Premium
158,Tops & Tees,Women,8.35,0.45,Budget
171,Tops & Tees,Women,8.5,0.446,Budget
236,Tops & Tees,Women,7.99,0.39,Budget
310,Tops & Tees,Women,9.5,0.439,Budget
32,Tops & Tees,Women,92.0,0.403,Budget
57,Tops & Tees,Women,215.0,0.471,Premium
52,Tops & Tees,Women,275.0,0.48,Premium
376,Tops & Tees,Women,13.99,0.434,Budget
586,Tops & Tees,Women,13.99,0.409,Budget
121,Tops & Tees,Women,25.06,0.443,Budget
122,Tops & Tees,Women,26.0,0.464,Budget
136,Tops & Tees,Women,29.99,0.433,Budget
144,Tops & Tees,Women,24.69,0.442,Budget
145,Tops & Tees,Women,29.99,0.452,Budget
197,Tops & Tees,Women,39.99,0.478,Budget
203,Tops & Tees,Women,19.99,0.408,Budget
230,Tops & Tees,Women,29.99,0.487,Budget
240,Tops & Tees,Women,25.99,0.397,Budget
261,Tops & Tees,Women,21.99,0.454,Budget
275,Tops & Tees,Women,23.99,0.485,Budget
350,Tops & Tees,Women,25.75,0.455,Budget
351,Tops & Tees,Women,19.99,0.45,Budget
392,Tops & Tees,Women,23.99,0.43,Budget
437,Tops & Tees,Women,20.99,0.47,Budget
469,Tops & Tees,Women,32.99,0.391,Budget
482,Tops & Tees,Women,19.99,0.479,Budget
513,Tops & Tees,Women,15.3,0.411,Budget
559,Tops & Tees,Women,19.99,0.395,Budget
623,Tops & Tees,Women,24.45,0.44,Budget
719,Tops & Tees,Women,29.99,0.468,Budget
772,Tops & Tees,Women,20.0,0.481,Budget
659,Tops & Tees,Women,20.0,0.43,Budget
247,Tops & Tees,Women,46.99,0.408,Budget
697,Tops & Tees,Women,24.21,0.405,Budget
683,Tops & Tees,Women,48.0,0.439,Budget
21,Tops & Tees,Women,27.0,0.466,Budget
299,Tops & Tees,Women,27.0,0.394,Budget
489,Tops & Tees,Women,39.5,0.46,Budget
551,Tops & Tees,Women,22.0,0.446,Budget
565,Tops & Tees,Women,25.0,0.484,Budget
643,Tops & Tees,Women,39.5,0.464,Budget
665,Tops & Tees,Women,55.0,0.481,Budget
748,Tops & Tees,Women,15.99,0.488,Budget
675,Tops & Tees,Women,25.0,0.484,Budget
698,Tops & Tees,Women,29.95,0.417,Budget
373,Tops & Tees,Women,138.0,0.448,Premium
447,Tops & Tees,Women,88.0,0.457,Budget
468,Tops & Tees,Women,88.0,0.482,Budget
596,Tops & Tees,Women,59.0,0.419,Budget
82,Tops & Tees,Women,75.0,0.431,Budget
103,Tops & Tees,Women,54.0,0.469,Budget
269,Tops & Tees,Women,46.0,0.399,Budget
342,Tops & Tees,Women,48.0,0.459,Budget
377,Tops & Tees,Women,62.0,0.45,Budget
451,Tops & Tees,Women,65.0,0.414,Budget
473,Tops & Tees,Women,55.0,0.404,Budget
546,Tops & Tees,Women,42.5,0.422,Budget
585,Tops & Tees,Women,52.0,0.476,Budget
624,Tops & Tees,Women,77.38,0.393,Budget
690,Tops & Tees,Women,103.68,0.446,Budget
727,Tops & Tees,Women,52.0,0.451,Budget
579,Tops & Tees,Women,19.99,0.424,Budget
456,Tops & Tees,Women,27.99,0.489,Budget
465,Tops & Tees,Women,22.99,0.392,Budget
514,Tops & Tees,Women,21.99,0.481,Budget
545,Tops & Tees,Women,24.99,0.394,Budget
738,Tops & Tees,Women,19.99,0.466,Budget
766,Tops & Tees,Women,27.99,0.408,Budget
756,Tops & Tees,Women,34.99,0.457,Budget
511,Tops & Tees,Women,19.99,0.424,Budget
39,Tops & Tees,Women,49.0,0.418,Budget
44,Tops & Tees,Women,49.0,0.476,Budget
64,Tops & Tees,Women,46.7,0.425,Budget
92,Tops & Tees,Women,59.0,0.458,Budget
542,Tops & Tees,Women,49.0,0.417,Budget
476,Tops & Tees,Women,39.0,0.481,Budget
396,Tops & Tees,Women,29.99,0.432,Budget
561,Tops & Tees,Women,29.99,0.441,Budget
603,Tops & Tees,Women,29.99,0.45,Budget
749,Tops & Tees,Women,29.99,0.488,Budget
740,Tops & Tees,Women,19.9,0.43,Budget
728,Tops & Tees,Women,16.99,0.395,Budget
781,Tops & Tees,Women,50.0,0.391,Budget
16,Tops & Tees,Women,32.95,0.441,Budget
93,Tops & Tees,Women,29.95,0.435,Budget
94,Tops & Tees,Women,29.95,0.477,Budget
101,Tops & Tees,Women,22.95,0.467,Budget
463,Tops & Tees,Women,24.95,0.474,Budget
494,Tops & Tees,Women,29.95,0.454,Budget
570,Tops & Tees,Women,17.95,0.427,Budget
572,Tops & Tees,Women,27.95,0.472,Budget
646,Tops & Tees,Women,29.95,0.474,Budget
668,Tops & Tees,Women,29.95,0.48,Budget
7,Tops & Tees,Women,39.5,0.47,Budget
11,Tops & Tees,Women,89.5,0.454,Budget
15,Tops & Tees,Women,49.5,0.479,Budget
23,Tops & Tees,Women,59.5,0.402,Budget
25,Tops & Tees,Women,79.5,0.421,Budget
26,Tops & Tees,Women,49.5,0.459,Budget
30,Tops & Tees,Women,99.0,0.481,Budget
42,Tops & Tees,Women,99.0,0.48,Budget
55,Tops & Tees,Women,49.5,0.481,Budget
59,Tops & Tees,Women,44.5,0.396,Budget
86,Tops & Tees,Women,59.5,0.44,Budget
242,Tops & Tees,Women,59.5,0.415,Budget
343,Tops & Tees,Women,59.5,0.425,Budget
390,Tops & Tees,Women,49.5,0.42,Budget
400,Tops & Tees,Women,39.99,0.484,Budget
421,Tops & Tees,Women,46.99,0.476,Budget
441,Tops & Tees,Women,59.5,0.478,Budget
457,Tops & Tees,Women,44.5,0.462,Budget
488,Tops & Tees,Women,49.5,0.483,Budget
505,Tops & Tees,Women,69.5,0.425,Budget
594,Tops & Tees,Women,59.5,0.474,Budget
595,Tops & Tees,Women,49.5,0.394,Budget
648,Tops & Tees,Women,39.75,0.43,Budget
671,Tops & Tees,Women,69.5,0.467,Budget
696,Tops & Tees,Women,59.5,0.41,Budget
746,Tops & Tees,Women,49.5,0.48,Budget
622,Tops & Tees,Women,14.5,0.47,Budget
129,Tops & Tees,Women,29.99,0.458,Budget
175,Tops & Tees,Women,24.99,0.437,Budget
252,Tops & Tees,Women,24.99,0.452,Budget
280,Tops & Tees,Women,13.99,0.459,Budget
289,Tops & Tees,Women,11.99,0.458,Budget
307,Tops & Tees,Women,13.99,0.42,Budget
471,Tops & Tees,Women,22.99,0.463,Budget
580,Tops & Tees,Women,22.99,0.418,Budget
640,Tops & Tees,Women,19.99,0.43,Budget
135,Tops & Tees,Women,32.99,0.439,Budget
149,Tops & Tees,Women,29.99,0.463,Budget
194,Tops & Tees,Women,27.99,0.402,Budget
219,Tops & Tees,Women,29.99,0.452,Budget
238,Tops & Tees,Women,32.99,0.411,Budget
316,Tops & Tees,Women,49.99,0.434,Budget
317,Tops & Tees,Women,27.99,0.409,Budget
354,Tops & Tees,Women,27.99,0.439,Budget
435,Tops & Tees,Women,24.99,0.406,Budget
444,Tops & Tees,Women,32.99,0.459,Budget
499,Tops & Tees,Women,34.99,0.427,Budget
531,Tops & Tees,Women,29.99,0.431,Budget
684,Tops & Tees,Women,27.99,0.486,Budget
667,Tops & Tees,Women,32.53,0.427,Budget
77,Tops & Tees,Women,158.0,0.4,Premium
193,Tops & Tees,Women,19.99,0.48,Budget
263,Tops & Tees,Women,39.95,0.433,Budget
370,Tops & Tees,Women,25.0,0.482,Budget
424,Tops & Tees,Women,19.0,0.403,Budget
536,Tops & Tees,Women,25.0,0.476,Budget
663,Tops & Tees,Women,25.0,0.399,Budget
743,Tops & Tees,Women,25.0,0.475,Budget
134,Tops & Tees,Women,22.5,0.424,Budget
225,Tops & Tees,Women,34.5,0.46,Budget
462,Tops & Tees,Women,44.5,0.4,Budget
516,Tops & Tees,Women,29.5,0.424,Budget
621,Tops & Tees,Women,22.5,0.438,Budget
6,Tops & Tees,Women,132.0,0.402,Premium
90,Tops & Tees,Women,114.4,0.484,Budget
718,Tops & Tees,Women,105.6,0.406,Budget
606,Tops & Tees,Women,58.0,0.404,Budget
664,Tops & Tees,Women,72.0,0.472,Budget
432,Tops & Tees,Women,49.0,0.43,Budget
126,Tops & Tees,Women,44.99,0.421,Budget
127,Tops & Tees,Women,44.99,0.443,Budget
133,Tops & Tees,Women,50.0,0.487,Budget
159,Tops & Tees,Women,97.5,0.462,Budget
173,Tops & Tees,Women,55.0,0.472,Budget
282,Tops & Tees,Women,30.0,0.428,Budget
426,Tops & Tees,Women,50.0,0.469,Budget
778,Tops & Tees,Women,24.0,0.471,Budget
4,Tops & Tees,Women,108.0,0.471,Budget
47,Tops & Tees,Women,163.0,0.426,Premium
95,Tops & Tees,Women,121.0,0.459,Budget
119,Tops & Tees,Women,13.95,0.418,Budget
485,Tops & Tees,Women,43.69,0.483,Budget
739,Tops & Tees,Women,16.99,0.455,Budget
108,Tops & Tees,Women,23.99,0.465,Budget
150,Tops & Tees,Women,20.99,0.448,Budget
213,Tops & Tees,Women,13.77,0.44,Budget
267,Tops & Tees,Women,15.21,0.428,Budget
277,Tops & Tees,Women,22.99,0.448,Budget
341,Tops & Tees,Women,20.99,0.436,Budget
362,Tops & Tees,Women,19.99,0.391,Budget
380,Tops & Tees,Women,22.99,0.403,Budget
401,Tops & Tees,Women,19.99,0.406,Budget
510,Tops & Tees,Women,39.99,0.402,Budget
601,Tops & Tees,Women,29.99,0.439,Budget
491,Tops & Tees,Women,19.95,0.411,Budget
398,Tops & Tees,Women,38.99,0.425,Budget
402,Tops & Tees,Women,53.99,0.428,Budget
452,Tops & Tees,Women,54.5,0.425,Budget
650,Tops & Tees,Women,63.49,0.462,Budget
28,Tops & Tees,Women,150.99,0.438,Premium
33,Tops & Tees,Women,62.99,0.411,Budget
76,Tops & Tees,Women,79.5,0.457,Budget
118,Tops & Tees,Women,46.22,0.449,Budget
265,Tops & Tees,Women,28.0,0.486,Budget
284,Tops & Tees,Women,28.0,0.398,Budget
522,Tops & Tees,Women,22.99,0.39,Budget
253,Tops & Tees,Women,31.41,0.487,Budget
336,Tops & Tees,Women,45.74,0.393,Budget
467,Tops & Tees,Women,43.99,0.409,Budget
470,Tops & Tees,Women,27.99,0.416,Budget
508,Tops & Tees,Women,23.99,0.394,Budget
532,Tops & Tees,Women,28.99,0.474,Budget
371,Tops & Tees,Women,24.95,0.391,Budget
381,Tops & Tees,Women,24.95,0.443,Budget
409,Tops & Tees,Women,24.95,0.427,Budget
590,Tops & Tees,Women,24.95,0.479,Budget
641,Tops & Tees,Women,24.95,0.484,Budget
674,Tops & Tees,Women,24.95,0.481,Budget
706,Tops & Tees,Women,24.95,0.472,Budget
780,Tops & Tees,Women,24.95,0.406,Budget
448,Tops & Tees,Women,24.95,0.455,Budget
410,Tops & Tees,Women,10.97,0.444,Budget
414,Tops & Tees,Women,19.97,0.478,Budget
666,Tops & Tees,Women,18.0,0.467,Budget
475,Tops & Tees,Women,17.97,0.408,Budget
500,Tops & Tees,Women,14.97,0.462,Budget
612,Tops & Tees,Women,8.97,0.48,Budget
635,Tops & Tees,Women,7.97,0.421,Budget
636,Tops & Tees,Women,18.97,0.446,Budget
661,Tops & Tees,Women,14.97,0.39,Budget
681,Tops & Tees,Women,10.97,0.428,Budget
686,Tops & Tees,Women,14.97,0.459,Budget
389,Tops & Tees,Women,23.99,0.467,Budget
454,Tops & Tees,Women,19.99,0.406,Budget
535,Tops & Tees,Women,19.99,0.477,Budget
700,Tops & Tees,Women,14.99,0.472,Budget
428,Tops & Tees,Women,59.99,0.429,Budget
123,Tops & Tees,Women,88.0,0.47,Budget
602,Tops & Tees,Women,59.0,0.435,Budget
411,Tops & Tees,Women,9.99,0.421,Budget
323,Tops & Tees,Women,28.99,0.397,Budget
540,Tops & Tees,Women,54.95,0.4,Budget
562,Tops & Tees,Women,14.9,0.472,Budget
626,Tops & Tees,Women,12.99,0.431,Budget
616,Tops & Tees,Women,25.0,0.395,Budget
139,Tops & Tees,Women,58.0,0.456,Budget
529,Tops & Tees,Women,52.0,0.419,Budget
642,Tops & Tees,Women,25.0,0.418,Budget
147,Tops & Tees,Women,30.99,0.452,Budget
174,Tops & Tees,Women,29.99,0.477,Budget
239,Tops & Tees,Women,33.99,0.442,Budget
477,Tops & Tees,Women,33.99,0.404,Budget
560,Tops & Tees,Women,69.99,0.418,Budget
760,Tops & Tees,Women,49.99,0.446,Budget
156,Tops & Tees,Women,39.99,0.46,Budget
177,Tops & Tees,Women,15.99,0.402,Budget
181,Tops & Tees,Women,29.99,0.432,Budget
208,Tops & Tees,Women,48.99,0.393,Budget
232,Tops & Tees,Women,49.99,0.442,Budget
243,Tops & Tees,Women,29.99,0.421,Budget
256,Tops & Tees,Women,14.99,0.393,Budget
301,Tops & Tees,Women,15.99,0.475,Budget
334,Tops & Tees,Women,39.99,0.44,Budget
372,Tops & Tees,Women,15.99,0.467,Budget
450,Tops & Tees,Women,50.0,0.453,Budget
459,Tops & Tees,Women,24.99,0.482,Budget
480,Tops & Tees,Women,24.99,0.436,Budget
604,Tops & Tees,Women,24.12,0.443,Budget
625,Tops & Tees,Women,39.99,0.449,Budget
496,Tops & Tees,Women,10.9,0.451,Budget
506,Tops & Tees,Women,6.45,0.4,Budget
607,Tops & Tees,Women,12.75,0.454,Budget
764,Tops & Tees,Women,17.5,0.485,Budget
770,Tops & Tees,Women,17.5,0.435,Budget
658,Tops & Tees,Women,19.99,0.426,Budget
761,Tops & Tees,Women,19.99,0.443,Budget
