user_id,cluster,segment,is_vip
71559,3,Vang Lai,0
71560,3,Vang Lai,0
71561,3,Vang Lai,0
71563,3,Vang Lai,0
71565,3,Vang Lai,0
71570,3,Vang Lai,0
71571,3,Vang Lai,0
71572,2,Tiem Nang,0
71573,1,VIP,1
71574,1,VIP,1
71575,3,Vang Lai,0
71576,0,Ngu Dong,0
71577,1,VIP,1
71578,3,Vang Lai,0
71579,3,Vang Lai,0
71580,3,Vang Lai,0
71581,2,Tiem Nang,0
71582,3,Vang Lai,0
71583,3,Vang Lai,0
71584,3,Vang Lai,0
71585,1,VIP,1
71586,1,VIP,1
71587,3,Vang Lai,0
71588,3,Vang Lai,0
71589,3,Vang Lai,0
71590,3,Vang Lai,0
71591,3,Vang Lai,0
71593,3,Vang Lai,0
71594,3,Vang Lai,0
71595,3,Vang Lai,0
71599,3,Vang Lai,0
71600,3,Vang Lai,0
71602,3,Vang Lai,0
71603,3,Vang Lai,0
71604,3,Vang Lai,0
71605,0,Ngu Dong,0
71606,3,Vang Lai,0
71608,3,Vang Lai,0
71609,3,Vang Lai,0
71610,0,Ngu Dong,0
71611,3,Vang Lai,0
71612,3,Vang Lai,0
71615,3,Vang Lai,0
71616,1,VIP,1
71617,3,Vang Lai,0
71618,2,Tiem Nang,0
71619,0,Ngu Dong,0
71620,1,VIP,1
71621,3,Vang Lai,0
71622,3,Vang Lai,0
71624,0,Ngu Dong,0
71625,0,Ngu Dong,0
71627,0,Ngu Dong,0
71629,3,Vang Lai,0
71630,1,VIP,1
71632,1,VIP,1
71634,0,Ngu Dong,0
71636,0,Ngu Dong,0
71637,0,Ngu Dong,0
71640,3,Vang Lai,0
71641,3,Vang Lai,0
71642,0,Ngu Dong,0
71644,3,Vang Lai,0
71645,3,Vang Lai,0
71646,3,Vang Lai,0
71647,3,Vang Lai,0
71648,0,Ngu Dong,0
71649,3,Vang Lai,0
71650,0,Ngu Dong,0
71651,3,Vang Lai,0
71653,0,Ngu Dong,0
71655,1,VIP,1
71656,3,Vang Lai,0
71657,0,Ngu Dong,0
71658,1,VIP,1
71660,3,Vang Lai,0
71661,0,Ngu Dong,0
71662,3,Vang Lai,0
71663,0,Ngu Dong,0
71664,3,Vang Lai,0
71666,1,VIP,1
71667,2,Tiem Nang,0
71670,3,Vang Lai,0
71671,3,Vang Lai,0
71672,3,Vang Lai,0
71673,3,Vang Lai,0
71675,0,Ngu Dong,0
71676,3,Vang Lai,0
71677,3,Vang Lai,0
71684,0,Ngu Dong,0
71686,3,Vang Lai,0
71687,3,Vang Lai,0
71688,3,Vang Lai,0
71691,0,Ngu Dong,0
71692,3,Vang Lai,0
71693,3,Vang Lai,0
71695,1,VIP,1
71696,3,Vang Lai,0
71699,3,Vang Lai,0
71700,1,VIP,1
71701,0,Ngu Dong,0
71702,3,Vang Lai,0
71704,0,Ngu Dong,0
71705,3,Vang Lai,0
71706,3,Vang Lai,0
71707,0,Ngu Dong,0
71708,3,Vang Lai,0
71710,0,Ngu Dong,0
71711,3,Vang Lai,0
71712,0,Ngu Dong,0
71713,1,VIP,1
71714,2,Tiem Nang,0
71716,3,Vang Lai,0
71720,0,Ngu Dong,0
71721,3,Vang Lai,0
71722,0,Ngu Dong,0
71723,3,Vang Lai,0
71724,3,Vang Lai,0
71725,0,Ngu Dong,0
71727,0,Ngu Dong,0
71728,1,VIP,1
71730,0,Ngu Dong,0
71732,0,Ngu Dong,0
71734,0,Ngu Dong,0
71735,0,Ngu Dong,0
71738,3,Vang Lai,0
71739,0,Ngu Dong,0
71740,3,Vang Lai,0
71741,3,Vang Lai,0
71746,3,Vang Lai,0
71747,0,Ngu Dong,0
71748,0,Ngu Dong,0
71750,2,Tiem Nang,0
71752,3,Vang Lai,0
71754,0,Ngu Dong,0
71755,0,Ngu Dong,0
71756,0,Ngu Dong,0
71757,3,Vang Lai,0
71758,3,Vang Lai,0
71759,1,VIP,1
71760,3,Vang Lai,0
71761,1,VIP,1
71762,0,Ngu Dong,0
71765,1,VIP,1
71767,1,VIP,1
71768,3,Vang Lai,0
71769,3,Vang Lai,0
71770,3,Vang Lai,0
71772,3,Vang Lai,0
71773,3,Vang Lai,0
71774,3,Vang Lai,0
71776,0,Ngu Dong,0
71777,3,Vang Lai,0
71778,0,Ngu Dong,0
71779,3,Vang Lai,0
71781,2,Tiem Nang,0
71783,3,Vang Lai,0
71784,1,VIP,1
71785,3,Vang Lai,0
71786,3,Vang Lai,0
71787,2,Tiem Nang,0
71790,1,VIP,1
71791,0,Ngu Dong,0
71793,3,Vang Lai,0
71795,3,Vang Lai,0
71796,0,Ngu Dong,0
71797,1,VIP,1
71798,3,Vang Lai,0
71799,0,Ngu Dong,0
71800,0,Ngu Dong,0
71801,3,Vang Lai,0
71802,3,Vang Lai,0
71803,3,Vang Lai,0
71804,3,Vang Lai,0
71805,3,Vang Lai,0
71806,0,Ngu Dong,0
71807,1,VIP,1
71809,1,VIP,1
71811,3,Vang Lai,0
71812,0,Ngu Dong,0
71813,1,VIP,1
71815,3,Vang Lai,0
71816,3,Vang Lai,0
71818,0,Ngu Dong,0
71819,3,Vang Lai,0
71821,1,VIP,1
71823,3,Vang Lai,0
71824,3,Vang Lai,0
71825,3,Vang Lai,0
71826,0,Ngu Dong,0
71827,0,Ngu Dong,0
71828,3,Vang Lai,0
71829,3,Vang Lai,0
71831,3,Vang Lai,0
71832,1,VIP,1
71833,3,Vang Lai,0
71834,2,Tiem Nang,0
71835,3,Vang Lai,0
71836,3,Vang Lai,0
71837,3,Vang Lai,0
71838,3,Vang Lai,0
71840,2,Tiem Nang,0
71841,1,VIP,1
71842,3,Vang Lai,0
71843,1,VIP,1
71844,0,Ngu Dong,0
71847,3,Vang Lai,0
71848,0,Ngu Dong,0
71849,0,Ngu Dong,0
71850,0,Ngu Dong,0
71851,0,Ngu Dong,0
71852,2,Tiem Nang,0
71853,1,VIP,1
71854,0,Ngu Dong,0
71855,1,VIP,1
71856,1,VIP,1
71858,1,VIP,1
71859,3,Vang Lai,0
71860,3,Vang Lai,0
71861,0,Ngu Dong,0
71862,3,Vang Lai,0
71863,0,Ngu Dong,0
71864,1,VIP,1
71866,0,Ngu Dong,0
71867,3,Vang Lai,0
71869,0,Ngu Dong,0
71870,3,Vang Lai,0
71871,2,Tiem Nang,0
71873,0,Ngu Dong,0
71874,3,Vang Lai,0
71875,3,Vang Lai,0
71876,3,Vang Lai,0
71877,3,Vang Lai,0
71879,3,Vang Lai,0
71883,3,Vang Lai,0
71885,3,Vang Lai,0
71887,3,Vang Lai,0
71888,2,Tiem Nang,0
71890,3,Vang Lai,0
71891,1,VIP,1
71892,3,Vang Lai,0
71894,1,VIP,1
71896,1,VIP,1
71897,2,Tiem Nang,0
71898,1,VIP,1
71899,1,VIP,1
71902,1,VIP,1
71903,3,Vang Lai,0
71905,0,Ngu Dong,0
71906,1,VIP,1
71909,1,VIP,1
71910,3,Vang Lai,0
71911,3,Vang Lai,0
71912,0,Ngu Dong,0
71914,0,Ngu Dong,0
71915,3,Vang Lai,0
71917,1,VIP,1
71918,1,VIP,1
71920,3,Vang Lai,0
71921,3,Vang Lai,0
71923,1,VIP,1
71925,1,VIP,1
71926,2,Tiem Nang,0
71927,2,Tiem Nang,0
71928,3,Vang Lai,0
71931,3,Vang Lai,0
71932,0,Ngu Dong,0
71937,3,Vang Lai,0
71939,3,Vang Lai,0
71942,3,Vang Lai,0
71943,2,Tiem Nang,0
71944,3,Vang Lai,0
71946,1,VIP,1
71947,3,Vang Lai,0
71949,1,VIP,1
71950,0,Ngu Dong,0
71951,0,Ngu Dong,0
71952,2,Tiem Nang,0
71954,0,Ngu Dong,0
71955,3,Vang Lai,0
71956,0,Ngu Dong,0
71958,3,Vang Lai,0
71959,3,Vang Lai,0
71960,3,Vang Lai,0
71962,3,Vang Lai,0
71963,3,Vang Lai,0
71964,3,Vang Lai,0
71965,3,Vang Lai,0
71966,0,Ngu Dong,0
71967,0,Ngu Dong,0
71968,3,Vang Lai,0
71969,3,Vang Lai,0
71970,2,Tiem Nang,0
71971,3,Vang Lai,0
71975,2,Tiem Nang,0
71976,3,Vang Lai,0
71977,0,Ngu Dong,0
71978,3,Vang Lai,0
71979,3,Vang Lai,0
71980,3,Vang Lai,0
71981,3,Vang Lai,0
71982,3,Vang Lai,0
71983,3,Vang Lai,0
71985,3,Vang Lai,0
71987,3,Vang Lai,0
71988,2,Tiem Nang,0
71989,1,VIP,1
71993,2,Tiem Nang,0
71994,3,Vang Lai,0
71995,0,Ngu Dong,0
71996,0,Ngu Dong,0
71997,1,VIP,1
71999,0,Ngu Dong,0
72000,0,Ngu Dong,0
72001,1,VIP,1
72002,1,VIP,1
72004,2,Tiem Nang,0
72005,3,Vang Lai,0
72006,0,Ngu Dong,0
72007,1,VIP,1
72009,3,Vang Lai,0
72010,1,VIP,1
72011,2,Tiem Nang,0
72012,0,Ngu Dong,0
72013,2,Tiem Nang,0
72014,2,Tiem Nang,0
72015,3,Vang Lai,0
72016,3,Vang Lai,0
72018,3,Vang Lai,0
72021,3,Vang Lai,0
72022,2,Tiem Nang,0
72024,3,Vang Lai,0
72025,3,Vang Lai,0
72026,3,Vang Lai,0
72027,1,VIP,1
72029,3,Vang Lai,0
72034,0,Ngu Dong,0
72038,0,Ngu Dong,0
72039,3,Vang Lai,0
72040,3,Vang Lai,0
72041,3,Vang Lai,0
72043,1,VIP,1
72044,0,Ngu Dong,0
72045,0,Ngu Dong,0
72046,1,VIP,1
72047,3,Vang Lai,0
72048,2,Tiem Nang,0
72049,3,Vang Lai,0
72051,3,Vang Lai,0
72052,0,Ngu Dong,0
72054,0,Ngu Dong,0
72055,0,Ngu Dong,0
72057,0,Ngu Dong,0
72058,3,Vang Lai,0
72059,3,Vang Lai,0
72060,0,Ngu Dong,0
72061,3,Vang Lai,0
72064,1,VIP,1
72066,3,Vang Lai,0
72067,0,Ngu Dong,0
72069,3,Vang Lai,0
72070,0,Ngu Dong,0
72073,0,Ngu Dong,0
72074,3,Vang Lai,0
72075,3,Vang Lai,0
72077,3,Vang Lai,0
72078,3,Vang Lai,0
72079,3,Vang Lai,0
72080,3,Vang Lai,0
72083,0,Ngu Dong,0
72084,1,VIP,1
72085,3,Vang Lai,0
72086,0,Ngu Dong,0
72087,3,Vang Lai,0
72088,3,Vang Lai,0
72089,3,Vang Lai,0
72091,0,Ngu Dong,0
72093,3,Vang Lai,0
72094,3,Vang Lai,0
72095,0,Ngu Dong,0
72096,1,VIP,1
72098,0,Ngu Dong,0
72099,0,Ngu Dong,0
72100,3,Vang Lai,0
72101,3,Vang Lai,0
72102,1,VIP,1
72103,3,Vang Lai,0
72104,0,Ngu Dong,0
72105,3,Vang Lai,0
72106,1,VIP,1
72107,3,Vang Lai,0
72109,3,Vang Lai,0
72110,0,Ngu Dong,0
72114,3,Vang Lai,0
72115,0,Ngu Dong,0
72117,0,Ngu Dong,0
72120,2,Tiem Nang,0
72122,1,VIP,1
72123,1,VIP,1
72124,1,VIP,1
72125,0,Ngu Dong,0
72127,3,Vang Lai,0
72128,3,Vang Lai,0
72129,3,Vang Lai,0
72131,3,Vang Lai,0
72132,3,Vang Lai,0
72133,0,Ngu Dong,0
72137,2,Tiem Nang,0
72138,1,VIP,1
72139,3,Vang Lai,0
72140,0,Ngu Dong,0
72141,0,Ngu Dong,0
72142,3,Vang Lai,0
72143,1,VIP,1
72145,2,Tiem Nang,0
72146,3,Vang Lai,0
72147,2,Tiem Nang,0
72148,3,Vang Lai,0
72149,1,VIP,1
72150,2,Tiem Nang,0
72151,0,Ngu Dong,0
72152,1,VIP,1
72153,3,Vang Lai,0
72154,3,Vang Lai,0
72155,1,VIP,1
72159,1,VIP,1
72160,0,Ngu Dong,0
72162,0,Ngu Dong,0
72163,3,Vang Lai,0
72164,3,Vang Lai,0
72165,0,Ngu Dong,0
72166,0,Ngu Dong,0
72167,3,Vang Lai,0
72168,3,Vang Lai,0
72170,3,Vang Lai,0
72171,3,Vang Lai,0
72173,0,Ngu Dong,0
72174,3,Vang Lai,0
72176,0,Ngu Dong,0
72178,1,VIP,1
72179,1,VIP,1
72180,3,Vang Lai,0
72181,1,VIP,1
72182,2,Tiem Nang,0
72183,3,Vang Lai,0
72184,3,Vang Lai,0
72185,3,Vang Lai,0
72186,0,Ngu Dong,0
72187,3,Vang Lai,0
72189,0,Ngu Dong,0
72190,1,VIP,1
72192,1,VIP,1
72194,3,Vang Lai,0
72196,0,Ngu Dong,0
72197,0,Ngu Dong,0
72198,1,VIP,1
72199,2,Tiem Nang,0
72201,3,Vang Lai,0
72205,3,Vang Lai,0
72207,0,Ngu Dong,0
72208,1,VIP,1
72209,3,Vang Lai,0
72210,0,Ngu Dong,0
72213,3,Vang Lai,0
72214,0,Ngu Dong,0
72215,0,Ngu Dong,0
72216,0,Ngu Dong,0
72217,0,Ngu Dong,0
72218,3,Vang Lai,0
72219,3,Vang Lai,0
72220,3,Vang Lai,0
72221,1,VIP,1
72222,3,Vang Lai,0
72223,3,Vang Lai,0
72224,1,VIP,1
72225,3,Vang Lai,0
72226,3,Vang Lai,0
72227,3,Vang Lai,0
72228,3,Vang Lai,0
72229,3,Vang Lai,0
72231,3,Vang Lai,0
72232,3,Vang Lai,0
72233,0,Ngu Dong,0
72234,1,VIP,1
72235,0,Ngu Dong,0
72236,3,Vang Lai,0
72237,0,Ngu Dong,0
72239,3,Vang Lai,0
72241,3,Vang Lai,0
72243,3,Vang Lai,0
72244,1,VIP,1
72245,0,Ngu Dong,0
72246,1,VIP,1
72248,0,Ngu Dong,0
72249,3,Vang Lai,0
72252,0,Ngu Dong,0
72253,0,Ngu Dong,0
72254,0,Ngu Dong,0
72255,0,Ngu Dong,0
72256,3,Vang Lai,0
72257,3,Vang Lai,0
72258,3,Vang Lai,0
72259,3,Vang Lai,0
72261,3,Vang Lai,0
72262,0,Ngu Dong,0
72263,3,Vang Lai,0
72264,3,Vang Lai,0
72265,3,Vang Lai,0
72266,3,Vang Lai,0
72267,3,Vang Lai,0
72268,3,Vang Lai,0
72271,0,Ngu Dong,0
72272,3,Vang Lai,0
72273,3,Vang Lai,0
72274,3,Vang Lai,0
72275,3,Vang Lai,0
72276,3,Vang Lai,0
72277,0,Ngu Dong,0
72278,3,Vang Lai,0
72280,1,VIP,1
72281,1,VIP,1
72282,0,Ngu Dong,0
72283,3,Vang Lai,0
72284,3,Vang Lai,0
72286,3,Vang Lai,0
72290,3,Vang Lai,0
72292,3,Vang Lai,0
72294,0,Ngu Dong,0
72295,2,Tiem Nang,0
72296,1,VIP,1
72297,3,Vang Lai,0
72298,3,Vang Lai,0
72299,3,Vang Lai,0
72302,3,Vang Lai,0
72303,0,Ngu Dong,0
72304,0,Ngu Dong,0
72305,0,Ngu Dong,0
72306,3,Vang Lai,0
72307,3,Vang Lai,0
72308,3,Vang Lai,0
72309,0,Ngu Dong,0
72310,3,Vang Lai,0
72311,3,Vang Lai,0
72312,3,Vang Lai,0
72313,3,Vang Lai,0
72314,1,VIP,1
72315,1,VIP,1
72316,1,VIP,1
72317,1,VIP,1
72320,3,Vang Lai,0
72323,3,Vang Lai,0
72324,3,Vang Lai,0
72326,2,Tiem Nang,0
72327,0,Ngu Dong,0
72328,0,Ngu Dong,0
72330,3,Vang Lai,0
72332,3,Vang Lai,0
72333,3,Vang Lai,0
72335,0,Ngu Dong,0
72336,3,Vang Lai,0
72339,3,Vang Lai,0
72341,3,Vang Lai,0
72342,3,Vang Lai,0
72344,0,Ngu Dong,0
72346,0,Ngu Dong,0
72347,2,Tiem Nang,0
72348,2,Tiem Nang,0
72349,3,Vang Lai,0
72350,2,Tiem Nang,0
72352,3,Vang Lai,0
72353,3,Vang Lai,0
72356,3,Vang Lai,0
72357,0,Ngu Dong,0
72358,3,Vang Lai,0
72359,3,Vang Lai,0
72360,3,Vang Lai,0
72361,0,Ngu Dong,0
72362,3,Vang Lai,0
72363,1,VIP,1
72364,3,Vang Lai,0
72366,2,Tiem Nang,0
72367,3,Vang Lai,0
72369,3,Vang Lai,0
72370,0,Ngu Dong,0
72371,3,Vang Lai,0
72372,0,Ngu Dong,0
72373,1,VIP,1
72374,3,Vang Lai,0
72375,3,Vang Lai,0
72377,3,Vang Lai,0
72378,0,Ngu Dong,0
72379,3,Vang Lai,0
72380,0,Ngu Dong,0
72381,0,Ngu Dong,0
72383,0,Ngu Dong,0
72384,3,Vang Lai,0
72385,3,Vang Lai,0
72388,0,Ngu Dong,0
72389,3,Vang Lai,0
72391,1,VIP,1
72393,0,Ngu Dong,0
72394,1,VIP,1
72395,1,VIP,1
72397,3,Vang Lai,0
72398,3,Vang Lai,0
72399,3,Vang Lai,0
72402,3,Vang Lai,0
72404,1,VIP,1
72406,3,Vang Lai,0
72407,2,Tiem Nang,0
72408,3,Vang Lai,0
72409,3,Vang Lai,0
72410,2,Tiem Nang,0
72412,0,Ngu Dong,0
72413,3,Vang Lai,0
72414,0,Ngu Dong,0
72416,3,Vang Lai,0
72417,2,Tiem Nang,0
72419,0,Ngu Dong,0
72420,3,Vang Lai,0
72422,3,Vang Lai,0
72424,0,Ngu Dong,0
72425,3,Vang Lai,0
72426,3,Vang Lai,0
72431,3,Vang Lai,0
72432,2,Tiem Nang,0
72436,3,Vang Lai,0
72437,3,Vang Lai,0
72438,3,Vang Lai,0
72439,3,Vang Lai,0
72440,0,Ngu Dong,0
72442,3,Vang Lai,0
72444,0,Ngu Dong,0
72446,3,Vang Lai,0
72447,0,Ngu Dong,0
72448,2,Tiem Nang,0
72449,3,Vang Lai,0
72452,0,Ngu Dong,0
72453,3,Vang Lai,0
72455,2,Tiem Nang,0
72456,3,Vang Lai,0
72458,3,Vang Lai,0
72459,1,VIP,1
72460,3,Vang Lai,0
72462,0,Ngu Dong,0
72463,3,Vang Lai,0
72464,3,Vang Lai,0
72465,3,Vang Lai,0
72467,0,Ngu Dong,0
72468,1,VIP,1
72470,3,Vang Lai,0
72471,1,VIP,1
72473,3,Vang Lai,0
72474,3,Vang Lai,0
72475,1,VIP,1
72476,3,Vang Lai,0
72478,3,Vang Lai,0
72479,3,Vang Lai,0
72480,2,Tiem Nang,0
72481,3,Vang Lai,0
72482,1,VIP,1
72483,3,Vang Lai,0
72485,3,Vang Lai,0
72486,1,VIP,1
72489,1,VIP,1
72490,1,VIP,1
72491,0,Ngu Dong,0
72492,1,VIP,1
72494,2,Tiem Nang,0
72495,0,Ngu Dong,0
72496,3,Vang Lai,0
72497,3,Vang Lai,0
72499,3,Vang Lai,0
72500,3,Vang Lai,0
72501,3,Vang Lai,0
72502,3,Vang Lai,0
72503,3,Vang Lai,0
72504,1,VIP,1
72505,2,Tiem Nang,0
72506,1,VIP,1
72509,3,Vang Lai,0
72512,0,Ngu Dong,0
72513,3,Vang Lai,0
72514,3,Vang Lai,0
72515,1,VIP,1
72516,3,Vang Lai,0
72517,3,Vang Lai,0
72518,0,Ngu Dong,0
72519,3,Vang Lai,0
72520,1,VIP,1
72521,2,Tiem Nang,0
72522,3,Vang Lai,0
72523,3,Vang Lai,0
72527,3,Vang Lai,0
72528,3,Vang Lai,0
72529,0,Ngu Dong,0
72530,1,VIP,1
72531,3,Vang Lai,0
72532,0,Ngu Dong,0
72533,0,Ngu Dong,0
72535,3,Vang Lai,0
72536,2,Tiem Nang,0
72537,0,Ngu Dong,0
72538,0,Ngu Dong,0
72539,1,VIP,1
72542,1,VIP,1
72543,3,Vang Lai,0
72545,3,Vang Lai,0
72546,1,VIP,1
72550,2,Tiem Nang,0
72551,3,Vang Lai,0
72552,1,VIP,1
72553,0,Ngu Dong,0
72554,3,Vang Lai,0
72555,3,Vang Lai,0
72556,3,Vang Lai,0
72557,3,Vang Lai,0
72558,1,VIP,1
72559,3,Vang Lai,0
72560,3,Vang Lai,0
72562,3,Vang Lai,0
72563,2,Tiem Nang,0
72564,1,VIP,1
72565,3,Vang Lai,0
72567,0,Ngu Dong,0
72568,1,VIP,1
72569,2,Tiem Nang,0
72571,3,Vang Lai,0
72572,2,Tiem Nang,0
72573,0,Ngu Dong,0
72574,1,VIP,1
72575,2,Tiem Nang,0
72576,3,Vang Lai,0
72577,0,Ngu Dong,0
72578,3,Vang Lai,0
72579,2,Tiem Nang,0
72581,3,Vang Lai,0
72583,3,Vang Lai,0
72584,3,Vang Lai,0
72586,0,Ngu Dong,0
72587,3,Vang Lai,0
72588,1,VIP,1
72590,3,Vang Lai,0
72592,1,VIP,1
72593,3,Vang Lai,0
72594,3,Vang Lai,0
72595,2,Tiem Nang,0
72596,3,Vang Lai,0
72597,0,Ngu Dong,0
72599,3,Vang Lai,0
72600,1,VIP,1
72601,0,Ngu Dong,0
72602,0,Ngu Dong,0
72603,3,Vang Lai,0
72604,3,Vang Lai,0
72608,0,Ngu Dong,0
72610,2,Tiem Nang,0
72611,3,Vang Lai,0
72613,2,Tiem Nang,0
72615,0,Ngu Dong,0
72616,3,Vang Lai,0
72617,3,Vang Lai,0
72621,3,Vang Lai,0
72623,1,VIP,1
72624,3,Vang Lai,0
72626,3,Vang Lai,0
72628,3,Vang Lai,0
72629,3,Vang Lai,0
72631,3,Vang Lai,0
72632,1,VIP,1
72633,3,Vang Lai,0
72634,3,Vang Lai,0
72635,0,Ngu Dong,0
72636,2,Tiem Nang,0
72637,1,VIP,1
72638,3,Vang Lai,0
72639,3,Vang Lai,0
72640,3,Vang Lai,0
72641,3,Vang Lai,0
72642,3,Vang Lai,0
72643,3,Vang Lai,0
72644,3,Vang Lai,0
72645,0,Ngu Dong,0
72646,0,Ngu Dong,0
72649,3,Vang Lai,0
72651,2,Tiem Nang,0
72652,1,VIP,1
72654,2,Tiem Nang,0
72655,1,VIP,1
72656,1,VIP,1
72660,3,Vang Lai,0
72662,1,VIP,1
72664,3,Vang Lai,0
72666,0,Ngu Dong,0
72667,3,Vang Lai,0
72670,3,Vang Lai,0
72672,0,Ngu Dong,0
72673,3,Vang Lai,0
72675,0,Ngu Dong,0
72676,1,VIP,1
72677,3,Vang Lai,0
72678,3,Vang Lai,0
72679,3,Vang Lai,0
72680,0,Ngu Dong,0
72681,2,Tiem Nang,0
72683,3,Vang Lai,0
72684,1,VIP,1
72685,3,Vang Lai,0
72686,0,Ngu Dong,0
72689,3,Vang Lai,0
72691,1,VIP,1
72692,1,VIP,1
72693,3,Vang Lai,0
72694,3,Vang Lai,0
72695,3,Vang Lai,0
72696,3,Vang Lai,0
72697,3,Vang Lai,0
72698,3,Vang Lai,0
72699,3,Vang Lai,0
72703,3,Vang Lai,0
72704,0,Ngu Dong,0
72705,1,VIP,1
72706,3,Vang Lai,0
72710,3,Vang Lai,0
72711,3,Vang Lai,0
72712,3,Vang Lai,0
72714,0,Ngu Dong,0
72718,2,Tiem Nang,0
72720,0,Ngu Dong,0
72721,1,VIP,1
72722,3,Vang Lai,0
72723,0,Ngu Dong,0
72726,1,VIP,1
72729,1,VIP,1
72731,0,Ngu Dong,0
72732,3,Vang Lai,0
72733,3,Vang Lai,0
72734,1,VIP,1
72735,1,VIP,1
72736,3,Vang Lai,0
72737,0,Ngu Dong,0
72738,1,VIP,1
72740,3,Vang Lai,0
72741,1,VIP,1
72743,3,Vang Lai,0
72744,3,Vang Lai,0
72745,0,Ngu Dong,0
72746,2,Tiem Nang,0
72747,3,Vang Lai,0
72748,3,Vang Lai,0
72749,3,Vang Lai,0
72753,3,Vang Lai,0
72756,3,Vang Lai,0
72758,3,Vang Lai,0
72759,3,Vang Lai,0
72760,3,Vang Lai,0
72761,3,Vang Lai,0
72763,1,VIP,1
72764,2,Tiem Nang,0
72766,3,Vang Lai,0
72767,3,Vang Lai,0
72768,3,Vang Lai,0
72769,1,VIP,1
72770,3,Vang Lai,0
72771,3,Vang Lai,0
72772,0,Ngu Dong,0
72773,1,VIP,1
72775,2,Tiem Nang,0
72776,3,Vang Lai,0
72777,3,Vang Lai,0
72778,0,Ngu Dong,0
72780,0,Ngu Dong,0
72781,0,Ngu Dong,0
72782,3,Vang Lai,0
72783,3,Vang Lai,0
72785,0,Ngu Dong,0
72786,3,Vang Lai,0
72787,3,Vang Lai,0
72788,0,Ngu Dong,0
72789,3,Vang Lai,0
72790,2,Tiem Nang,0
72792,3,Vang Lai,0
72793,3,Vang Lai,0
72794,3,Vang Lai,0
72795,1,VIP,1
72797,0,Ngu Dong,0
72798,0,Ngu Dong,0
72799,1,VIP,1
72800,2,Tiem Nang,0
72801,3,Vang Lai,0
72802,2,Tiem Nang,0
72803,0,Ngu Dong,0
72804,3,Vang Lai,0
72805,3,Vang Lai,0
72806,3,Vang Lai,0
72812,3,Vang Lai,0
72813,3,Vang Lai,0
72814,3,Vang Lai,0
72815,0,Ngu Dong,0
72816,0,Ngu Dong,0
72817,2,Tiem Nang,0
72820,0,Ngu Dong,0
72821,0,Ngu Dong,0
72822,3,Vang Lai,0
72824,2,Tiem Nang,0
72825,3,Vang Lai,0
72827,3,Vang Lai,0
72828,0,Ngu Dong,0
72829,2,Tiem Nang,0
72830,1,VIP,1
72831,0,Ngu Dong,0
72832,1,VIP,1
72833,0,Ngu Dong,0
72835,2,Tiem Nang,0
72836,3,Vang Lai,0
72837,3,Vang Lai,0
72838,1,VIP,1
72839,1,VIP,1
72847,3,Vang Lai,0
72849,3,Vang Lai,0
72850,0,Ngu Dong,0
72852,3,Vang Lai,0
72853,3,Vang Lai,0
72855,0,Ngu Dong,0
72856,3,Vang Lai,0
72858,2,Tiem Nang,0
72859,3,Vang Lai,0
72860,3,Vang Lai,0
72861,0,Ngu Dong,0
72862,1,VIP,1
72863,3,Vang Lai,0
72864,0,Ngu Dong,0
72865,3,Vang Lai,0
72866,0,Ngu Dong,0
72867,0,Ngu Dong,0
72869,3,Vang Lai,0
72870,3,Vang Lai,0
72871,1,VIP,1
72872,2,Tiem Nang,0
72873,3,Vang Lai,0
72874,3,Vang Lai,0
72875,3,Vang Lai,0
72876,3,Vang Lai,0
72877,1,VIP,1
72878,2,Tiem Nang,0
72879,3,Vang Lai,0
72880,1,VIP,1
72881,3,Vang Lai,0
72884,2,Tiem Nang,0
72886,1,VIP,1
72887,3,Vang Lai,0
72888,2,Tiem Nang,0
72891,0,Ngu Dong,0
72892,1,VIP,1
72893,3,Vang Lai,0
72894,3,Vang Lai,0
72895,3,Vang Lai,0
72896,3,Vang Lai,0
72897,3,Vang Lai,0
72898,3,Vang Lai,0
72899,1,VIP,1
72901,2,Tiem Nang,0
72903,3,Vang Lai,0
72904,1,VIP,1
72905,3,Vang Lai,0
72906,3,Vang Lai,0
72907,2,Tiem Nang,0
72908,3,Vang Lai,0
72909,1,VIP,1
72910,3,Vang Lai,0
72912,0,Ngu Dong,0
72913,0,Ngu Dong,0
72914,3,Vang Lai,0
72915,0,Ngu Dong,0
72918,3,Vang Lai,0
72919,1,VIP,1
72920,3,Vang Lai,0
72922,2,Tiem Nang,0
72923,0,Ngu Dong,0
72924,3,Vang Lai,0
72926,0,Ngu Dong,0
72927,2,Tiem Nang,0
72929,3,Vang Lai,0
72930,3,Vang Lai,0
72932,0,Ngu Dong,0
72933,0,Ngu Dong,0
72935,3,Vang Lai,0
72936,3,Vang Lai,0
72937,0,Ngu Dong,0
72939,3,Vang Lai,0
72941,0,Ngu Dong,0
72942,0,Ngu Dong,0
72943,3,Vang Lai,0
72944,3,Vang Lai,0
72945,0,Ngu Dong,0
72946,3,Vang Lai,0
72947,3,Vang Lai,0
72948,3,Vang Lai,0
72950,3,Vang Lai,0
72952,2,Tiem Nang,0
72953,3,Vang Lai,0
72954,2,Tiem Nang,0
72956,3,Vang Lai,0
72958,3,Vang Lai,0
72959,3,Vang Lai,0
72960,1,VIP,1
72961,1,VIP,1
72963,3,Vang Lai,0
72964,3,Vang Lai,0
72969,2,Tiem Nang,0
